section,page_title,page_url,source_file,link_url,link_text,http_status,reason,wayback_url,wayback_timestamp,wayback_status
history-content,Stonewall Jackson and the Battle of Chancellorsville,/history-content/ask-a-historian/23951,history-content/ask-a-historian/stonewall-jackson-and-the-battle-of-chancellorsville-23951.md,http://www.civilwar.org/battlefields/chancellorsville.html,The Battle of Chancellorsville,200,redirected to different domain: battlefields.org,http://web.archive.org/web/20161218030153/http://www.civilwar.org:80/battlefields/chancellorsville.html,20161218030153,found
history-content,Success and Failure in the New World,/history-content/ask-a-historian/25510,history-content/ask-a-historian/success-and-failure-in-the-new-world-25510.md,http://www.virtualjamestown.org/census2a.html,original settlers,200,redirected to different domain: virtualjamestown.org:443,http://web.archive.org/web/20260606212248/https://www.virtualjamestown.org/census2a.html,20260606212248,found
history-content,Tax Rates of the Mid-20th Century,/history-content/ask-a-historian/24489,history-content/ask-a-historian/tax-rates-of-the-mid-20th-century-24489.md,http://economix.blogs.nytimes.com/2009/11/24/the-tax-burden-around-the-developed-world/,*New York Times*,200,redirected to different domain: archive.nytimes.com,http://web.archive.org/web/20210928004151/https://economix.blogs.nytimes.com/2009/11/24/the-tax-burden-around-the-developed-world/,20210928004151,found
history-content,Taxation to Revolution,/history-content/ask-a-historian/24415,history-content/ask-a-historian/taxation-to-revolution-24415.md,http://books.wwnorton.com/books/detail.aspx?ID=12727,"*From Resistance to Revolution: Colonial Radicals and the Development of Opposition to Britain, 1765-1776*",200,redirected to different domain: norton.com,http://web.archive.org/web/20160416001826/http://books.wwnorton.com:80/books/detail.aspx?ID=12727,20160416001826,found
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,http://www.texasslaveryproject.org/,*The Texas Slavery Project*,200,redirected to different domain: texasslaveryproject.org:443,http://web.archive.org/web/20260404111205/https://www.texasslaveryproject.org/,20260404111205,found
history-content,Texas and Mexico: Centers for Cultural Collision,/history-content/ask-a-historian/25470,history-content/ask-a-historian/texas-and-mexico-centers-for-cultural-collision-25470.md,https://www.tsl.state.tx.us/treasures/giants/austin/austin-01.html,Stephen F. Austin,200,redirected to different domain: tsl.texas.gov,http://web.archive.org/web/20131118203331/https://www.tsl.state.tx.us/treasures/giants/austin/austin-01.html,20131118203331,found
history-content,The Gaming Evolution,/history-content/ask-a-historian/25764,history-content/ask-a-historian/the-gaming-evolution-25764.md,http://www.thestrong.org/online-collections/nmop/3,Online collections,200,redirected to different domain: museumofplay.org,http://web.archive.org/web/20131231035737/http://www.thestrong.org/online-collections/nmop/3,20131231035737,found
history-content,The Possible Path of Barnard Bee,/history-content/ask-a-historian/24254,history-content/ask-a-historian/the-possible-path-of-barnard-bee-24254.md,http://www.civilwar.org/battlefields/antietam.html,**Civil War Preservation Trust: The Battle of Antietam**,200,redirected to different domain: battlefields.org,,,not_archived
history-content,The Proclamation of 1763,/history-content/ask-a-historian/25374,history-content/ask-a-historian/the-proclamation-of-1763-25374.md,http://purl.org/net/nysl/nysdocs/423659,Papers of Sir William Johnson,200,redirected to different domain: nysl.ptfs.com,,,not_archived
history-content,Tips to Trappers,/history-content/ask-a-historian/23936,history-content/ask-a-historian/tips-to-trappers-23936.md,http://www.searsarchives.com/index.htm,*Sears Archives*,200,redirected to different domain: sears.com,http://web.archive.org/web/20221005032734/http://www.searsarchives.com/index.htm,20221005032734,found
history-content,True Americans in the Cold War,/history-content/ask-a-historian/23933,history-content/ask-a-historian/true-americans-in-the-cold-war-23933.md,http://www.fordham.edu/HALSALL/MOD/1947marshallplan1.html,"""Speech Delivered at Harvard University,""",200,redirected to different domain: sourcebooks.fordham.edu,,,not_archived
history-content,Typical in the 1930s,/history-content/ask-a-historian/14559,history-content/ask-a-historian/typical-in-the-1930s-14559.md,http://www.randomhouse.com/acmart/catalog/display.pperl?isbn=9781588340511,*Culture as History: The Transformation of American Society in the Twentieth Century*,200,redirected to different domain: penguinrandomhousehighereducation.com,,,not_archived
history-content,With or Without Slavery?,/history-content/ask-a-historian/23797,history-content/ask-a-historian/with-or-without-slavery-23797.md,http://www.territorialkansasonline.org/~imlskto/cgi-bin/index.php?SCREEN=show_document&document_id=103081&SCREEN_FROM=keyword&selected_keyword=Lecompton%20Constitution&startsearchat=5,Manuscript of the Lecompton Constitution,200,redirected to different domain: kansashistory.gov:443,,,not_archived
history-content,Girls’ Labor and Leisure in the Progressive Era,/history-content/beyond-the-textbook/25750,history-content/beyond-the-textbook/girls-labor-and-leisure-in-the-progressive-era-25750.md,http://chnm.gmu.edu/cyh/,"*Children and Youth
  in History*",200,redirected to different domain: cyh.rrchnm.org,http://web.archive.org/web/20250329193203/https://chnm.gmu.edu/cyh/,20250329193203,found
history-content,Modern Civil Rights Movement,/history-content/beyond-the-textbook/24318,history-content/beyond-the-textbook/modern-civil-rights-movement-24318.md,http://www.radicalking.com/,"Dr. King: War, Peace, and Poverty",200,suspicious title keyword: 'coming soon',http://web.archive.org/web/20210724150000/http://radicalking.com/,20210724150000,found
history-content,Anacostia Community Museum,/history-content/national-resources/23496,history-content/national-resources/anacostia-community-museum-23496.md,http://www.sil.si.edu/libraries/anacostia/,library,200,redirected to different domain: library.si.edu,http://web.archive.org/web/20120619225457/http://www.sil.si.edu:80/libraries/anacostia/,20120619225457,found
history-content,National Air and Space Museum,/history-content/national-resources/23514,history-content/national-resources/national-air-and-space-museum-23514.md,http://www.sil.si.edu/libraries/nasm/,library,200,redirected to different domain: library.si.edu,http://web.archive.org/web/20120617031625/http://www.sil.si.edu:80/libraries/NASM/,20120617031625,found
history-content,National Museum of African American History and Culture,/history-content/national-resources/25762,history-content/national-resources/national-museum-of-african-american-history-and-culture-25762.md,http://africanamericanart.si.edu/conference,conference,200,redirected to different domain: americanart.si.edu,http://web.archive.org/web/20180806142211/http://africanamericanart.si.edu/conference,20180806142211,found
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.learnaboutstamps.org/,guide for stamp collecting,200,redirected to different domain: stamps.org,http://web.archive.org/web/20230529080008/http://learnaboutstamps.org/,20230529080008,found
history-content,National Postal Museum,/history-content/national-resources/23457,history-content/national-resources/national-postal-museum-23457.md,http://www.sil.si.edu/libraries/npm/,library,200,redirected to different domain: library.si.edu,http://web.archive.org/web/20120531232433/http://www.sil.si.edu:80/libraries/npm/,20120531232433,found
history-content,"Smithsonian Cooper-Hewitt, National Design Museum",/history-content/national-resources/23497,history-content/national-resources/smithsonian-cooper-hewitt-national-design-museum-23497.md,http://cooperhewitt.org/COLLECTIONS/,collection highlights,200,redirected to different domain: collection.cooperhewitt.org,,,not_archived
history-content,Society for History in the Federal Government,/history-content/national-resources/21785,history-content/national-resources/society-for-history-in-the-federal-government-21785.md,http://www.shfg.org/,Society for History in the Federal Government (SHFG),200,redirected to different domain: shfg.wildapricot.org,http://web.archive.org/web/20260312123520/https://www.shfg.org/,20260312123520,found
history-content,U.S. Air Force,/history-content/national-resources/22483,history-content/national-resources/us-air-force-22483.md,https://www.af.mil/About-Us/Speeches-Archive/,speech transcripts,200,suspicious title keyword: 'not found',http://web.archive.org/web/20250321141032/https://www.af.mil/About-Us/Speeches-Archive/,20250321141032,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/faceof.html,"""The Face of Slavery""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20231209122629/http://photographymuseum.org/faceof.html,20231209122629,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/sandh1.html,work of Southworth and Hawes,200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20231002202315/http://photographymuseum.org/sandh1.html,20231002202315,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/believe1.html,"""Do You Believe?""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20210919100023/http://photographymuseum.org/believe1.html,20210919100023,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/finearf1.html,"""Photography as a Fine Arf!,""",200,redirected to different domain: photographymuseum.com,,,not_archived
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/ease.html,"""At Ease,""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20231002212503/http://photographymuseum.org/ease.html,20231002212503,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/talltale.html,exhibit,200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20231002213632/http://photographymuseum.org/talltale.html,20231002213632,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/blmain.htm,"""Of Bricks and Light,""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20120708225749/http://photographymuseum.org:80/blmain.htm,20120708225749,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/shimobanner2009.jpg,"""An Eye for the World.""",200,redirected to different domain: photographymuseum.com,,,not_archived
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/worlds.html,exhibit,200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20220419230025/http://photographymuseum.org/worlds.html,20220419230025,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/mutter/scottmutterNewGallery.html,"""Scott Mutter: A More Perfect World""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20240301130258/http://photographymuseum.org/mutter/scottmutterNewGallery.html,20240301130258,found
history-content,American Museum of Photography,/history-content/website-reviews/22832,history-content/website-reviews/american-museum-of-photography-22832.md,http://PHOTOGRAPHYMUSEUM.ORG/master1.html,"""Masterworks of Photography""",200,redirected to different domain: photographymuseum.com,http://web.archive.org/web/20220419230025/http://photographymuseum.org/master1.html,20220419230025,found
history-content,"Characteristics of Census Tracts in Nine U.S. Cities, 1940-1960",/history-content/website-reviews/23182,history-content/website-reviews/characteristics-of-census-tracts-in-nine-us-cities-1940-1960-23182.md,http://www.disc.wisc.edu,Data and Program Library Service: Online Data Archive,200,redirected to different domain: cdha.wisc.edu,http://web.archive.org/web/20231003082628/https://www.disc.wisc.edu,20231003082628,found
history-content,Finishing the Dream: Learning from the Civil Rights Era,/history-content/website-reviews/25016,history-content/website-reviews/finishing-the-dream-learning-from-the-civil-rights-era-25016.md,http://www.nbclearn.com/_portal/site/learn,NBC Learn,200,redirected to different domain: youtube.com,,,not_archived
history-content,Finishing the Dream: Learning from the Civil Rights Era,/history-content/website-reviews/25016,history-content/website-reviews/finishing-the-dream-learning-from-the-civil-rights-era-25016.md,http://www.nbclearn.com/_portal/site/learn/finishing-the-dream/finishing-the-dream,Finishing the Dream,200,redirected to different domain: youtube.com,,,not_archived
history-content,iCivics,/history-content/website-reviews/25018,history-content/website-reviews/icivics-25018.md,http://www.icivics.org/teachers,curriculum units,200,redirected to different domain: ed.icivics.org,http://web.archive.org/web/20240812074400/https://www.icivics.org/teachers,20240812074400,found
history-content,Making of America,/history-content/website-reviews/14746,history-content/website-reviews/making-of-america-14746.md,http://cdl.library.cornell.edu/moa/,here,200,redirected to different domain: collections.library.cornell.edu,,,not_archived
history-content,Probing the Past,/history-content/website-reviews/22616,history-content/website-reviews/probing-the-past-22616.md,http://chnm.gmu.edu/probateinventory/teach.php,Three detailed lesson plans,200,redirected to different domain: rrchnm.org,,,not_archived
history-content,Red Cross: Exploring Humanitarian Law,/history-content/website-reviews/25229,history-content/website-reviews/red-cross-exploring-humanitarian-law-25229.md,http://ehl.redcross.org/about/standards-matrix.pdf,standards guide,200,redirected to different domain: redcross.org,,,not_archived
history-content,Red Cross: Exploring Humanitarian Law,/history-content/website-reviews/25229,history-content/website-reviews/red-cross-exploring-humanitarian-law-25229.md,http://ehl.redcross.org/curriculum/,curriculum,200,redirected to different domain: redcross.org,,,not_archived
history-content,Red Cross: Exploring Humanitarian Law,/history-content/website-reviews/25229,history-content/website-reviews/red-cross-exploring-humanitarian-law-25229.md,http://ehl.redcross.org/resources/,resources page,200,redirected to different domain: redcross.org,http://web.archive.org/web/20130914225225/http://ehl.redcross.org:80/resources/,20130914225225,found
history-content,Red Cross: Exploring Humanitarian Law,/history-content/website-reviews/25229,history-content/website-reviews/red-cross-exploring-humanitarian-law-25229.md,http://ehl.redcross.org/resources/civil-war-lessons/,lessons,200,redirected to different domain: redcross.org,http://web.archive.org/web/20131114094120/http://ehl.redcross.org:80/resources/civil-war-lessons/,20131114094120,found
history-content,Shaping the Constitution,/history-content/website-reviews/24994,history-content/website-reviews/shaping-the-constitution-24994.md,http://www.virginiamemory.com/online_classroom/shaping_the_constitution/unit/1,Becoming Free and Independent States,200,redirected to different domain: lva.virginia.gov,http://web.archive.org/web/20150716201559/http://www.virginiamemory.com/online_classroom/shaping_the_constitution/unit/1,20150716201559,found
history-content,Teaching with Laurel Grove School,/history-content/website-reviews/22519,history-content/website-reviews/teaching-with-laurel-grove-school-22519.md,http://chnm.gmu.edu/laurelgrove/items/show/9,Essays fill in the historical background,200,redirected to different domain: rrchnm.org,http://web.archive.org/web/20201202195256/https://chnm.gmu.edu/laurelgrove/items/show/9,20201202195256,found
history-content,Teaching with Laurel Grove School,/history-content/website-reviews/22519,history-content/website-reviews/teaching-with-laurel-grove-school-22519.md,http://chnm.gmu.edu,Center for History and New Media,200,redirected to different domain: rrchnm.org,http://web.archive.org/web/20210825024449/https://chnm.gmu.edu/,20210825024449,found
history-content,The Eleanor Roosevelt Papers Project,/history-content/website-reviews/22520,history-content/website-reviews/the-eleanor-roosevelt-papers-project-22520.md,http://www.gwu.edu/~erpapers/,Eleanor Roosevelt Papers project,200,redirected to different domain: 2.gwu.edu,http://web.archive.org/web/20260616061530/https://www2.gwu.edu/~erpapers/,20260616061530,found
history-content,The Eleanor Roosevelt Papers Project,/history-content/website-reviews/22520,history-content/website-reviews/the-eleanor-roosevelt-papers-project-22520.md,http://www.gwu.edu/~erpapers/publications/,*The Eleanor Roosevelt Papers: The Human Rights Years 1945-1948*,200,redirected to different domain: 2.gwu.edu,http://web.archive.org/web/20250120120623/https://www2.gwu.edu/~erpapers/publications/,20250120120623,found
history-content,The Eleanor Roosevelt Papers Project,/history-content/website-reviews/22520,history-content/website-reviews/the-eleanor-roosevelt-papers-project-22520.md,http://www.gwu.edu/~erpapers/myday/,*My Day*,200,redirected to different domain: 2.gwu.edu,,,not_archived
history-content,The Eleanor Roosevelt Papers Project,/history-content/website-reviews/22520,history-content/website-reviews/the-eleanor-roosevelt-papers-project-22520.md,http://www.gwu.edu/~erpapers/teachinger/index.cfm,Teaching Eleanor Roosevelt,200,redirected to different domain: 2.gwu.edu,http://web.archive.org/web/20250120111145/https://www2.gwu.edu/~erpapers/teachinger/index.cfm,20250120111145,found
history-content,University of Washington Libraries: Moving Image Collection,/history-content/website-reviews/24015,history-content/website-reviews/university-of-washington-libraries-moving-image-collection-24015.md,http://content.lib.washington.edu/cdm4/results.php?CISOOP1=all&CISOBOX1=world%27s+fair&CISOROOT=%2Ffilmarch&CISOFIELD1=CISOSEARCHALL,1962 Seattle World's Fair,200,redirected to different domain: digitalcollections.lib.washington.edu,,,not_archived
history-content,University of Washington Libraries: Moving Image Collection,/history-content/website-reviews/24015,history-content/website-reviews/university-of-washington-libraries-moving-image-collection-24015.md,http://content.lib.washington.edu/cdm4/results.php?CISOOP1=any&CISOFIELD1=subjea&CISOROOT=/filmarch&CISOBOX1=1917,John F. Kennedy,200,redirected to different domain: digitalcollections.lib.washington.edu,,,not_archived
history-content,University of Washington Libraries: Moving Image Collection,/history-content/website-reviews/24015,history-content/website-reviews/university-of-washington-libraries-moving-image-collection-24015.md,http://content.lib.washington.edu/cdm4/results.php?CISOOP1=all&CISOBOX1=truman&CISOROOT=%2Ffilmarch&CISOFIELD1=CISOSEARCHALL,President Truman,200,redirected to different domain: digitalcollections.lib.washington.edu,,,not_archived
history-content,University of Washington Libraries: Moving Image Collection,/history-content/website-reviews/24015,history-content/website-reviews/university-of-washington-libraries-moving-image-collection-24015.md,http://content.lib.washington.edu/cdm4/item_viewer.php?CISOROOT=/filmarch&CISOPTR=63&CISOBOX=1&REC=1,Eskimo dance,200,redirected to different domain: digitalcollections.lib.washington.edu,,,not_archived
history-content,University of Wyoming Digital Collections,/history-content/website-reviews/23968,history-content/website-reviews/university-of-wyoming-digital-collections-23968.md,http://digitalcollections.uwyo.edu:8180/luna/servlet/ahc-palen~1~1,Palen Collection,200,redirected to different domain: digitalcollections.uwyo.edu,http://web.archive.org/web/20120117104012/http://digitalcollections.uwyo.edu:8180/luna/servlet/ahc-palen~1~1,20120117104012,found
history-content,University of Wyoming Digital Collections,/history-content/website-reviews/23968,history-content/website-reviews/university-of-wyoming-digital-collections-23968.md,http://digitalcollections.uwyo.edu:8180/luna/servlet/ahc-ludwig~1~1,Ludvig Svenson,200,redirected to different domain: digitalcollections.uwyo.edu,http://web.archive.org/web/20170522045527/http://digitalcollections.uwyo.edu:8180/luna/servlet/ahc-ludwig~1~1,20170522045527,found
history-content,University of Wyoming Digital Collections,/history-content/website-reviews/23968,history-content/website-reviews/university-of-wyoming-digital-collections-23968.md,http://digitalcollections.uwyo.edu:8180/luna/servlet/ahc-throssel~1~1,Richard Throssel,200,redirected to different domain: digitalcollections.uwyo.edu,,,not_archived
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.newseum.org/education/plan-a-field-trip/policies-and-procedures/index.html,Newseum,200,redirected to different domain: freedomforum.org,http://web.archive.org/web/20140703074114/http://newseum.org/education/plan-a-field-trip/policies-and-procedures/index.html,20140703074114,found
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.albanyinstitute.org/z-%20AIHA%20website/7-Education/Videoconferencing/education.videoconferencing.htm,Albany Institute Videoconferencing,200,suspicious title keyword: 'not found',http://web.archive.org/web/20121002161839/http://www.albanyinstitute.org/z-%20AIHA%20website/7-Education/Videoconferencing/education.videoconferencing.htm,20121002161839,found
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.google.com/earth/index.html,Google Earth,200,redirected to different domain: mapsplatform.google.com,,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.icivics.org/games/do-i-have-right,*Do I Have a Right?*,200,redirected to different domain: ed.icivics.org:443,http://web.archive.org/web/20240809003353/https://www.icivics.org/games/do-i-have-right,20240809003353,found
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://library.duke.edu/digitalcollections/eaa_K0430/,"""Brownie Camera.""",200,redirected to different domain: repository.duke.edu,,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://poster.4teachers.org/,*Web Poster Wizard*,200,redirected to different domain: poster.4teachers.org:443,http://web.archive.org/web/20260113224314/http://poster.4teachers.org/,20260113224314,found
page,Partners,/about/partners,page/partners-14871.md,"http://chnm.gmu.edu/ ""Center for History and New Media""",**Roy Rosenzweig Center for History and New Media**,200,redirected to different domain: rrchnm.org,,,not_archived
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/worldhistorymatters ""WORLD HISTORY MATTERS""",World History Sources,200,redirected to different domain: rrchnm.org,,,not_archived
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/1989/ ""Making the History of 1989""",Making the History of 1989,200,redirected to different domain: 1989.rrchnm.org,,,not_archived
page,Staff,/about/staff,page/staff-14869.md,http://chnm.gmu.edu/cyh,Children and Youth in World History,200,redirected to different domain: cyh.rrchnm.org,http://web.archive.org/web/20250329193203/https://chnm.gmu.edu/cyh/,20250329193203,found
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/tah/ ""Teaching American History Projects at CHNM""",TAH grants,200,redirected to different domain: rrchnm.org,,,not_archived
page,Staff,/about/staff,page/staff-14869.md,http://www.gwu.edu/~ffcp,First Federal Congress,200,redirected to different domain: 2.gwu.edu,http://web.archive.org/web/20260219024034/https://www2.gwu.edu/~ffcp/,20260219024034,found
page,Staff,/about/staff,page/staff-14869.md,http://chnm.gmu.edu/1989/,Making the History of 1989,200,redirected to different domain: 1989.rrchnm.org,http://web.archive.org/web/20231227063412/https://chnm.gmu.edu/1989/,20231227063412,found
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/revolution/ ""Liberty, Equality, Fraternity""","Liberty, Equality, Fraternity: Exploring the French Revolution",200,redirected to different domain: revolution.chnm.org,,,not_archived
page,Teachinghistory.org Terms of Use,,page/teachinghistoryorg-terms-of-use-24866.md,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,![Creative Commons License,200,redirected to different domain: licensebuttons.net,,,not_archived
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.nap.edu/catalog.php?record_id=9853,How People Learn,200,redirected to different domain: nationalacademies.org,http://web.archive.org/web/20141014071254/http://www.nap.edu:80/catalog.php?record_id=9853,20141014071254,found
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.nap.edu/catalog.php?record_id=11100#toc,How Students Learn: History in the Classroom,200,redirected to different domain: nationalacademies.org,http://web.archive.org/web/20140722105606/http://www.nap.edu/catalog.php?record_id=11100,20140722105606,found
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.national-academies.org/,National Academies Website,200,redirected to different domain: nationalacademies.org,http://web.archive.org/web/20220424004501/http://www7.national-academies.org/,20220424004501,found
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.socialstudies.org/socialeducation,Social Education,200,redirected to different domain: ncss.users.membersuite.com,http://web.archive.org/web/20130602121624/http://socialstudies.org/socialeducation,20130602121624,found
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.tandf.co.uk/journals/HCGI,Cognition and Instruction,200,redirected to different domain: taylorandfrancis.com,http://web.archive.org/web/20120502034858/http://www.tandf.co.uk:80/journals/HCGI,20120502034858,found
teaching-materials,Bridging the Gap Between Ancient and Modern Democracies,/teaching-materials/ask-a-master-teacher/24965,teaching-materials/ask-a-master-teacher/bridging-the-gap-between-ancient-and-modern-democracies-24965.md,http://www.fordham.edu/halsall/source/magnacarta.html,Magna Carta,200,redirected to different domain: sourcebooks.fordham.edu,http://web.archive.org/web/20140910155351/http://www.fordham.edu/halsall/source/magnacarta.html,20140910155351,found
teaching-materials,Bridging the Gap Between Ancient and Modern Democracies,/teaching-materials/ask-a-master-teacher/24965,teaching-materials/ask-a-master-teacher/bridging-the-gap-between-ancient-and-modern-democracies-24965.md,http://www.fordham.edu/halsall/mod/1819bolivar.html,"Simón de Bolívar's Message to the Congress of Angostura, 1819",200,redirected to different domain: sourcebooks.fordham.edu,http://web.archive.org/web/20141015183442/http://www.fordham.edu:80/halsall/mod/1819bolivar.html,20141015183442,found
teaching-materials,Building Background Knowledge for English Language Learners,/teaching-materials/ask-a-master-teacher/25522,teaching-materials/ask-a-master-teacher/building-background-knowledge-for-english-language-learners-25522.md,http://www.virtualjamestown.org/images/white_debry_html/jamestown.html,images,200,redirected to different domain: virtualjamestown.org:443,http://web.archive.org/web/20260512194319/https://www.virtualjamestown.org/images/white_debry_html/jamestown.html,20260512194319,found
teaching-materials,Challenging Gifted 10th Graders,/teaching-materials/ask-a-master-teacher/19252,teaching-materials/ask-a-master-teacher/challenging-gifted-10th-graders-19252.md,http://worldhistoryconnected.press.illinois.edu/index.html,World History Connected,200,redirected to different domain: orldhistoryconnected.press.uillinois.edu,http://web.archive.org/web/20171008121326/http://worldhistoryconnected.press.illinois.edu/index.html,20171008121326,found
teaching-materials,Constructivism: Actively Building Knowledge,/teaching-materials/ask-a-master-teacher/23896,teaching-materials/ask-a-master-teacher/constructivism-actively-building-knowledge-23896.md,http://sheg.stanford.edu/?q=node/45,Modeling the complexity of constructing an historical interpretation,200,redirected to different domain: inquirygroup.org,http://web.archive.org/web/20231205023646/https://sheg.stanford.edu/?q=node/45,20231205023646,found
teaching-materials,Contingency,/teaching-materials/ask-a-master-teacher/24118,teaching-materials/ask-a-master-teacher/contingency-24118.md,http://nchs.ucla.edu/,National Center for History in the Schools,200,redirected to different domain: phi.history.ucla.edu,http://web.archive.org/web/20170519124935/http://nchs.ucla.edu:80/,20170519124935,found
teaching-materials,Contingency,/teaching-materials/ask-a-master-teacher/24118,teaching-materials/ask-a-master-teacher/contingency-24118.md,http://www.histori.ca/benchmarks/lesson/372,lesson,200,redirected to different domain: bitly.com,,,not_archived
teaching-materials,Deciphering Primary Source Documents,/teaching-materials/ask-a-master-teacher/24270,teaching-materials/ask-a-master-teacher/deciphering-primary-source-documents-24270.md,http://sheg.stanford.edu/?q=node/45,Reading Like a Historian,200,redirected to different domain: inquirygroup.org,http://web.archive.org/web/20231205023646/https://sheg.stanford.edu/?q=node/45,20231205023646,found
teaching-materials,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,http://www.uky.edu/CommInfoStudies/SLIS/academics/sp09/Reading List.doc,reading list,200,redirected to different domain: ci.uky.edu,,,not_archived
teaching-materials,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,http://librarybooklists.org/fiction/ya/yahistorical.htm,Young Adult Historical Fiction,200,suspicious title keyword: 'adult',http://web.archive.org/web/20231120080622/https://librarybooklists.org/fiction/ya/yahistorical.htm,20231120080622,found
teaching-materials,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,http://www.pbs.org/teachers/bookslinks/bookspages/socialstudies-archive.html,recommended books archive,200,redirected to different domain: mpt.pbslearningmedia.org,http://web.archive.org/web/20150507163609/http://www.pbs.org:80/teachers/bookslinks/bookspages/socialstudies-archive.html,20150507163609,found
teaching-materials,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,http://www.theforgottenvictory.org/,Korean War National Museum,200,redirected to different domain: theforgottenvictory.org:443,http://web.archive.org/web/20260509003337/https://www.theforgottenvictory.org/,20260509003337,found
teaching-materials,Exploring Historical Fiction,/teaching-materials/ask-a-master-teacher/25626,teaching-materials/ask-a-master-teacher/exploring-historical-fiction-25626.md,http://www.socialstudies.org/resources/notable,Notable Books lists,200,redirected to different domain: ncss.users.membersuite.com,http://web.archive.org/web/20170311164659/http://www.socialstudies.org/resources/notable,20170311164659,found
