section,page_title,page_url,source_file,link_url,link_text
teaching-materials,John F. Kennedy and Service,/teaching-materials/lesson-plan-reviews/25866,teaching-materials/lesson-plan-reviews/john-f-kennedy-and-service-25866.md,https://rrchnm.org/,Roy Rosenzweig Center for History and New Media
teaching-materials,Labor Unions in the Cotton Mills,/teaching-materials/lesson-plan-reviews/25683,teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills-25683.md,http://www.learnnc.org/lp/pages/1929,this lesson
teaching-materials,Labor Unions in the Cotton Mills,/teaching-materials/lesson-plan-reviews/25683,teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills-25683.md,http://www.learnnc.org/lp/multimedia/7411,transcripts
teaching-materials,Labor Unions in the Cotton Mills,/teaching-materials/lesson-plan-reviews/25683,teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills-25683.md,http://www.learnnc.org/lp/editions/oralhistory2002/,guide to oral histories in the classroom
teaching-materials,Labor Unions in the Cotton Mills,/teaching-materials/lesson-plan-reviews/25683,teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills-25683.md,http://www.learnnc.org/lp/multimedia/7413,for
teaching-materials,Labor Unions in the Cotton Mills,/teaching-materials/lesson-plan-reviews/25683,teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills-25683.md,http://www.learnnc.org/lp/multimedia/7412,against
teaching-materials,"Lewis and Clark: Same Place, Different Perspectives",/teaching-materials/lesson-plan-reviews/19429,teaching-materials/lesson-plan-reviews/lewis-and-clark-same-place-different-perspectives-19429.md,http://www.nationalgeographic.com/xpeditions/lessons/06/g35/sameplace.html,lesson
teaching-materials,Locate Yourself on a Map of the Americas,/teaching-materials/lesson-plan-reviews/24672,teaching-materials/lesson-plan-reviews/locate-yourself-on-a-map-of-the-americas-24672.md,http://education.nationalgeographic.com/education/activity/locate-yourself-map-americas/?ar_a=1,lesson
teaching-materials,Locate Yourself on a Map of the Americas,/teaching-materials/lesson-plan-reviews/24672,teaching-materials/lesson-plan-reviews/locate-yourself-on-a-map-of-the-americas-24672.md,http://education.nationalgeographic.com/education/program/nat-geo-mapmaker-kits/?ar_a=1,MapMaker kit
teaching-materials,Marbury v. Madison,/teaching-materials/lesson-plan-reviews/21873,teaching-materials/lesson-plan-reviews/marbury-v-madison-21873.md,http://landmarkcases.org/en/landmark/cases/marbury_v_madison#Tab=Background,lesson
teaching-materials,Marbury v. Madison,/teaching-materials/lesson-plan-reviews/21873,teaching-materials/lesson-plan-reviews/marbury-v-madison-21873.md,http://landmarkcases.org/en/Page/286/Political_Cartoon_Analysis,political cartoon analysis exercise
teaching-materials,"Messages of Houses and Their Contents, 1780-1820",/teaching-materials/lesson-plan-reviews/20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820-20572.md,http://www.americancenturies.mass.edu/classroom/curriculum_6th/lesson10/index.html#assess,lesson
teaching-materials,"Messages of Houses and Their Contents, 1780-1820",/teaching-materials/lesson-plan-reviews/20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820-20572.md,http://www.americancenturies.mass.edu/classroom/curriculum_6th/lesson10/resources/L99_110_01.html,original documents
teaching-materials,"Messages of Houses and Their Contents, 1780-1820",/teaching-materials/lesson-plan-reviews/20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820-20572.md,http://www.americancenturies.mass.edu/classroom/curriculum_6th/lesson10/resources/L99_110_01tr.html,typed transcribed versions
teaching-materials,"Messages of Houses and Their Contents, 1780-1820",/teaching-materials/lesson-plan-reviews/20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820-20572.md,http://www.americancenturies.mass.edu/classroom/htmlimages/WT_DT4.html,decorated according to styles between 1775
teaching-materials,"Messages of Houses and Their Contents, 1780-1820",/teaching-materials/lesson-plan-reviews/20572,teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820-20572.md,http://www.americancenturies.mass.edu/classroom/htmlimages/WT_DT1.html,1830s
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://edsitement.neh.gov/lesson-plan/midnight-ride-paul-reveremdashfact-fiction-and-artistic-license,lesson
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://picturingamerica.neh.gov/downloads/pdfs/Resource_Guide_Chapters/PictAmer_Resource_Book_Chapter_3A.pdf,*The Midnight Ride of Paul Revere*
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://edsitement.neh.gov/view_lesson_plan.asp?id=635,Additional resources
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://www.nps.gov/mima/forteachers/upload/Ensign Jeremy Lister.pdf,British perspective
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://www.nps.gov/mima/forteachers/upload/Hannah%20Davis%20Leighton.pdf,colonial perspective
teaching-materials,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",/teaching-materials/lesson-plan-reviews/23941,teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license-23941.md,http://164.109.104.189/sites/default/files/worksheets/Midnight%20Ride%20of%20Paul%20Revere_Worksheet%204_Longfellow%20Poem.pdf,Paul Revere's Ride
teaching-materials,My History at School,/teaching-materials/lesson-plan-reviews/24075,teaching-materials/lesson-plan-reviews/my-history-at-school-24075.md,http://www.bringinghistoryhome.org/first/unit-2,activities
teaching-materials,My History at School,/teaching-materials/lesson-plan-reviews/24075,teaching-materials/lesson-plan-reviews/my-history-at-school-24075.md,http://www.bringinghistoryhome.org/,Bringing History Home website
teaching-materials,My History at School,/teaching-materials/lesson-plan-reviews/24075,teaching-materials/lesson-plan-reviews/my-history-at-school-24075.md,http://www.bringinghistoryhome.org/assets/bringinghistoryhome/1st-grade/unit-2/my_h_essential_learning.pdf,assessed
teaching-materials,My Piece of History,/teaching-materials/lesson-plan-reviews/25649,teaching-materials/lesson-plan-reviews/my-piece-of-history-25649.md,http://edsitement.neh.gov/lesson-plan/my-piece-history#sect-activities,lesson
teaching-materials,My Piece of History,/teaching-materials/lesson-plan-reviews/25649,teaching-materials/lesson-plan-reviews/my-piece-of-history-25649.md,http://exhibits.museum.state.il.us/exhibits/athome/1950/objects/recroom-b.jpg,1960s
teaching-materials,My Piece of History,/teaching-materials/lesson-plan-reviews/25649,teaching-materials/lesson-plan-reviews/my-piece-of-history-25649.md,http://exhibits.museum.state.il.us/exhibits/athome/1950/objects/wedding-b.jpg,1970s
teaching-materials,New Jersey's Quakers and the American Revolution,/teaching-materials/lesson-plan-reviews/24049,teaching-materials/lesson-plan-reviews/new-jerseys-quakers-and-the-american-revolution-24049.md,https://nj.gov/state/njhistorypartnership/americanRevolution/quakers/lesson/quakersLesson.pdf,lesson plan
teaching-materials,New Jersey's Quakers and the American Revolution,/teaching-materials/lesson-plan-reviews/24049,teaching-materials/lesson-plan-reviews/new-jerseys-quakers-and-the-american-revolution-24049.md,http://www.princeton.edu/~tjpapers/declaration/declaration.html,original draft of the Declaration of Independence
teaching-materials,Opening Up the Textbook: Rosa Parks,/teaching-materials/lesson-plan-reviews/19430,teaching-materials/lesson-plan-reviews/opening-up-the-textbook-rosa-parks-19430.md,http://historicalthinkingmatters.org/rosaparks/1/materials/textbook/,lesson
teaching-materials,Organizing History Through Images,/teaching-materials/lesson-plan-reviews/25572,teaching-materials/lesson-plan-reviews/organizing-history-through-images-25572.md,https://www.ushmm.org/educators/lesson-plans/organizing-the-history/narrative,lesson
teaching-materials,Organizing History Through Images,/teaching-materials/lesson-plan-reviews/25572,teaching-materials/lesson-plan-reviews/organizing-history-through-images-25572.md,https://www.ushmm.org/m/pdfs/20121119-Belfer-organizing-history-teacher-resource.pdf,photographs
teaching-materials,Organizing History Through Images,/teaching-materials/lesson-plan-reviews/25572,teaching-materials/lesson-plan-reviews/organizing-history-through-images-25572.md,https://www.ushmm.org/remember/the-holocaust-survivors-and-victims-resource-center/survivors-and-victims/survivor-testimonies,brief testimonies
teaching-materials,Prequel to Independence,/teaching-materials/lesson-plan-reviews/25525,teaching-materials/lesson-plan-reviews/prequel-to-independence-25525.md,http://docsteach.org/activities/7168/detail,lesson
teaching-materials,Prequel to Independence,/teaching-materials/lesson-plan-reviews/25525,teaching-materials/lesson-plan-reviews/prequel-to-independence-25525.md,http://docsteach.org/activities,similar activities
teaching-materials,Prequel to Independence,/teaching-materials/lesson-plan-reviews/25525,teaching-materials/lesson-plan-reviews/prequel-to-independence-25525.md,https://docsteach.org/account/register,register
teaching-materials,Propaganda and World War II,/teaching-materials/lesson-plan-reviews/25185,teaching-materials/lesson-plan-reviews/propaganda-and-world-war-ii-25185.md,http://herb.ashp.cuny.edu/items/show/1826,this lesson
teaching-materials,Propaganda and World War II,/teaching-materials/lesson-plan-reviews/25185,teaching-materials/lesson-plan-reviews/propaganda-and-world-war-ii-25185.md,http://ashp.cuny.edu/,American Social History Project/Center for Media and Learning
teaching-materials,Propaganda and World War II,/teaching-materials/lesson-plan-reviews/25185,teaching-materials/lesson-plan-reviews/propaganda-and-world-war-ii-25185.md,https://herb.ashp.cuny.edu/items/show/1827,propaganda poster analysis worksheet
teaching-materials,Roads to Antietam,/teaching-materials/lesson-plan-reviews/23729,teaching-materials/lesson-plan-reviews/roads-to-antietam-23729.md,http://www.civilwar.org/education/teachers/lesson-plans/civil-war-battle-strategy-lesson-plan/the-roads-to-antietam.html,lesson
teaching-materials,Roads to Antietam,/teaching-materials/lesson-plan-reviews/23729,teaching-materials/lesson-plan-reviews/roads-to-antietam-23729.md,http://www.civilwar.org/education/teachers/lesson-plans/civil-war-battle-strategy-lesson-plan/lees-proclamation-to-the.pdf,Proclamation to the people of Maryland
teaching-materials,Roads to Antietam,/teaching-materials/lesson-plan-reviews/23729,teaching-materials/lesson-plan-reviews/roads-to-antietam-23729.md,http://www.civilwar.org/education/teachers/lesson-plans/civil-war-battle-strategy-lesson-plan/road-to-antietam-special.pdf,Special Orders #191
teaching-materials,Roads to Antietam,/teaching-materials/lesson-plan-reviews/23729,teaching-materials/lesson-plan-reviews/roads-to-antietam-23729.md,http://www.civilwar.org/education/teachers/lesson-plans/civil-war-battle-strategy-lesson-plan/lost-orders-task.pdf,battle plan
teaching-materials,Roads to Antietam,/teaching-materials/lesson-plan-reviews/23729,teaching-materials/lesson-plan-reviews/roads-to-antietam-23729.md,http://www.civilwar.org/education/teachers/lesson-plans/civil-war-battle-strategy-lesson-plan/lost-orders-map.pdf,laminated map
teaching-materials,Tenement Life,/teaching-materials/lesson-plan-reviews/25575,teaching-materials/lesson-plan-reviews/tenement-life-25575.md,http://www.tenement.org/education_lessonplans.html,Tenement Museum website
teaching-materials,Tenement Life,/teaching-materials/lesson-plan-reviews/25575,teaching-materials/lesson-plan-reviews/tenement-life-25575.md,https://www.tenement.org/files/primary_source/Primary%20Sources%20Lesson%20Plan%20-%20Lower%20Elementary.pdf,Elementary School Lesson
teaching-materials,Tenement Life,/teaching-materials/lesson-plan-reviews/25575,teaching-materials/lesson-plan-reviews/tenement-life-25575.md,http://www.tenement.org/documents/primarysources/primarysource_confinoreportcard.pdf,report card
teaching-materials,Tenement Life,/teaching-materials/lesson-plan-reviews/25575,teaching-materials/lesson-plan-reviews/tenement-life-25575.md,http://www.tenement.org/,Tenement Museum website
teaching-materials,"The Boston Massacre: Fact, Fiction, or Bad Memory",/teaching-materials/lesson-plan-reviews/22395,teaching-materials/lesson-plan-reviews/the-boston-massacre-fact-fiction-or-bad-memory-22395.md,https://learninglab.si.edu/resources/view/45539,an engraving
teaching-materials,The Cost of Industrialization,/teaching-materials/lesson-plan-reviews/24229,teaching-materials/lesson-plan-reviews/the-cost-of-industrialization-24229.md,https://investigatinghistory.ashp.cuny.edu/module9.php,lesson
teaching-materials,The Cost of Industrialization,/teaching-materials/lesson-plan-reviews/24229,teaching-materials/lesson-plan-reviews/the-cost-of-industrialization-24229.md,http://www.ilr.cornell.edu/trianglefire/primary/testimonials/ootss_SadieFrowne.html,"""Days and Dreams"""
teaching-materials,The Cost of Industrialization,/teaching-materials/lesson-plan-reviews/24229,teaching-materials/lesson-plan-reviews/the-cost-of-industrialization-24229.md,http://www.ilr.cornell.edu/trianglefire/primary/photosIllustrations/index.html,sizeable collection
teaching-materials,The Cost of Industrialization,/teaching-materials/lesson-plan-reviews/24229,teaching-materials/lesson-plan-reviews/the-cost-of-industrialization-24229.md,http://www.ilr.cornell.edu/trianglefire/primary/photosIllustrations/index.html?image_id=64&sec_id=10,condemn the factory owners
teaching-materials,The Debate in the United States over the League of Nations,/teaching-materials/lesson-plan-reviews/20190,teaching-materials/lesson-plan-reviews/the-debate-in-the-united-states-over-the-league-of-nations-20190.md,http://edsitement.neh.gov/lesson-plan/debate-united-states-over-league-nations-five-camps-voices-consent-voices-dissent,lesson
teaching-materials,The Debate in the United States over the League of Nations,/teaching-materials/lesson-plan-reviews/20190,teaching-materials/lesson-plan-reviews/the-debate-in-the-united-states-over-the-league-of-nations-20190.md,https://edsitement.neh.gov/sites/edsitement.neh.gov/files/worksheets/LeagueofNations.pdf,structured worksheet
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/index.html,lesson
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/DWeedAdvice.html,primary and secondary source evidence
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Dilemmas_intro.html,historical background
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Prob1.html,issues facing Lincoln
teaching-materials,The Multiple Dilemmas of Abraham Lincoln,/teaching-materials/lesson-plan-reviews/24311,teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln-24311.md,http://www.tulane.edu/~sumter/Dilemmas/Soln1.html,Lincoln’s actual decision
teaching-materials,The Progressive Era,/teaching-materials/lesson-plan-reviews/23942,teaching-materials/lesson-plan-reviews/the-progressive-era-23942.md,http://www.bringinghistoryhome.org/fourth/unit-1,unit
teaching-materials,The Progressive Era,/teaching-materials/lesson-plan-reviews/23942,teaching-materials/lesson-plan-reviews/the-progressive-era-23942.md,http://www.bringinghistoryhome.org/assets/bringinghistoryhome/4th-grade/unit-1/4_narrative_flow.pdf,narrative script
teaching-materials,The Progressive Era,/teaching-materials/lesson-plan-reviews/23942,teaching-materials/lesson-plan-reviews/the-progressive-era-23942.md,http://www.bringinghistoryhome.org/assets/bringinghistoryhome/4th-grade/unit-1/4_progressive_vocabulary.pdf,vocabulary list
teaching-materials,The Progressive Era,/teaching-materials/lesson-plan-reviews/23942,teaching-materials/lesson-plan-reviews/the-progressive-era-23942.md,http://www.bringinghistoryhome.org/assets/bringinghistoryhome/bhh_rubric.pdf,rubric
teaching-materials,The Progressive Era,/teaching-materials/lesson-plan-reviews/23942,teaching-materials/lesson-plan-reviews/the-progressive-era-23942.md,http://www.bringinghistoryhome.org/fourth/unit-1/select-websites,links to selected websites
teaching-materials,The Road to Pearl Harbor,/teaching-materials/lesson-plan-reviews/25315,teaching-materials/lesson-plan-reviews/the-road-to-pearl-harbor-25315.md,http://edsitement.neh.gov/curriculum-unit/road-pearl-harbor-united-states-and-east-asia-1915-1941,this unit
teaching-materials,The Road to Pearl Harbor,/teaching-materials/lesson-plan-reviews/25315,teaching-materials/lesson-plan-reviews/the-road-to-pearl-harbor-25315.md,http://edsitement.neh.gov/subject/history-social-studies,EDSITEment
teaching-materials,The Road to Pearl Harbor,/teaching-materials/lesson-plan-reviews/25315,teaching-materials/lesson-plan-reviews/the-road-to-pearl-harbor-25315.md,http://teachingamericanhistory.org/neh/interactives/neutrality/,interactive timeline
teaching-materials,The Short-Handled Hoe,/teaching-materials/lesson-plan-reviews/25625,teaching-materials/lesson-plan-reviews/the-short-handled-hoe-25625.md,http://objectofhistory.org/objects/intro/shorthandledhoe/,short-handled hoe
teaching-materials,The Short-Handled Hoe,/teaching-materials/lesson-plan-reviews/25625,teaching-materials/lesson-plan-reviews/the-short-handled-hoe-25625.md,http://objectofhistory.org/objects/explore/shorthandledhoe/,explore
teaching-materials,The Short-Handled Hoe,/teaching-materials/lesson-plan-reviews/25625,teaching-materials/lesson-plan-reviews/the-short-handled-hoe-25625.md,http://objectofhistory.org/objects/history/shorthandledhoe/,labor and civil rights movement
teaching-materials,The Short-Handled Hoe,/teaching-materials/lesson-plan-reviews/25625,teaching-materials/lesson-plan-reviews/the-short-handled-hoe-25625.md,http://objectofhistory.org/activity/,create an online museum exhibit
teaching-materials,Theodore Roosevelt and the 1912 Election,/teaching-materials/lesson-plan-reviews/25867,teaching-materials/lesson-plan-reviews/theodore-roosevelt-and-the-1912-election-25867.md,https://www.shapell.org/historical-perspectives/teacher-resources/theodore-roosevelt-and-the-1912-election/,this teaching module
teaching-materials,Theodore Roosevelt and the 1912 Election,/teaching-materials/lesson-plan-reviews/25867,teaching-materials/lesson-plan-reviews/theodore-roosevelt-and-the-1912-election-25867.md,https://www.shapell.org/,Shapell Manuscript Foundation
teaching-materials,Theodore Roosevelt and the 1912 Election,/teaching-materials/lesson-plan-reviews/25867,teaching-materials/lesson-plan-reviews/theodore-roosevelt-and-the-1912-election-25867.md,https://rrchnm.org/,Roy Rosenzweig Center for History and New Media
teaching-materials,Three Perspectives on Native American Removal and Westward Expansion,/teaching-materials/lesson-plan-reviews/20054,teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion-20054.md,http://www.teachushistory.org/indian-removal/lesson-plans,lesson
teaching-materials,Three Perspectives on Native American Removal and Westward Expansion,/teaching-materials/lesson-plan-reviews/20054,teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion-20054.md,http://www.teachushistory.org/files/indianremoval/Indian-Removal-Documents.pdf,"packet of letters, documents, stories, and speeches"
teaching-materials,Three Perspectives on Native American Removal and Westward Expansion,/teaching-materials/lesson-plan-reviews/20054,teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion-20054.md,http://www.teachushistory.org/files/indianremoval/Primary-Source-Circles.pdf,group guidelines
teaching-materials,"Transportation: Past, Present and Future",/teaching-materials/lesson-plan-reviews/25736,teaching-materials/lesson-plan-reviews/transportation-past-present-and-future-25736.md,http://www.thehenryford.org/education/teachers.aspx,Henry Ford Museum
teaching-materials,"Transportation: Past, Present and Future",/teaching-materials/lesson-plan-reviews/25736,teaching-materials/lesson-plan-reviews/transportation-past-present-and-future-25736.md,http://collections.thehenryford.org/Collection.aspx,Online Collection
teaching-materials,Watergate and the Constitution,/teaching-materials/lesson-plan-reviews/23952,teaching-materials/lesson-plan-reviews/watergate-and-the-constitution-23952.md,http://www.archives.gov/education/lessons/watergate-constitution/index.html#documents,lesson
teaching-materials,Watergate and the Constitution,/teaching-materials/lesson-plan-reviews/23952,teaching-materials/lesson-plan-reviews/watergate-and-the-constitution-23952.md,http://www.archives.gov/education/lessons/watergate-constitution/index.html,original document
teaching-materials,Watergate and the Constitution,/teaching-materials/lesson-plan-reviews/23952,teaching-materials/lesson-plan-reviews/watergate-and-the-constitution-23952.md,http://www.archives.gov/education/lessons/watergate-constitution/memo-transcript.html,transcribed version
teaching-materials,Watergate and the Constitution,/teaching-materials/lesson-plan-reviews/23952,teaching-materials/lesson-plan-reviews/watergate-and-the-constitution-23952.md,http://www.archives.gov/education/lessons/watergate-constitution/activities.html,suggested activities
teaching-materials,What Do You Mean?: How Language Changes Over Time,/teaching-materials/lesson-plan-reviews/24682,teaching-materials/lesson-plan-reviews/what-do-you-mean-how-language-changes-over-time-24682.md,https://historicjamestowne.org/education/for-educators-2/lesson-plans/what-do-you-mean/,lesson
teaching-materials,What Events Led to Lincoln's Assassination?,/teaching-materials/lesson-plan-reviews/22269,teaching-materials/lesson-plan-reviews/what-events-led-to-lincolns-assassination-22269.md,https://www.gilderlehrman.org/content/what-events-led-lincoln%E2%80%99s-assassination,lesson
teaching-materials,What Really Happened? Comparing Stories of the First Thanksgiving,/teaching-materials/lesson-plan-reviews/25034,teaching-materials/lesson-plan-reviews/what-really-happened-comparing-stories-of-the-first-thanksgiving-25034.md,http://learning.blogs.nytimes.com/2010/11/23/what-really-happened-comparing-stories-of-the-first-thanksgiving/,lesson
teaching-materials,What Really Happened? Comparing Stories of the First Thanksgiving,/teaching-materials/lesson-plan-reviews/25034,teaching-materials/lesson-plan-reviews/what-really-happened-comparing-stories-of-the-first-thanksgiving-25034.md,http://kids.nationalgeographic.com/kids/stories/history/first-thanksgiving/,one
teaching-materials,What Really Happened? Comparing Stories of the First Thanksgiving,/teaching-materials/lesson-plan-reviews/25034,teaching-materials/lesson-plan-reviews/what-really-happened-comparing-stories-of-the-first-thanksgiving-25034.md,http://kids.nationalgeographic.com/kids/stories/history/,National Geographic Kids
teaching-materials,Woman Suffrage and the 19th Amendment,/teaching-materials/lesson-plan-reviews/23943,teaching-materials/lesson-plan-reviews/woman-suffrage-and-the-19th-amendment-23943.md,http://www.archives.gov/education/lessons/woman-suffrage/,lesson
teaching-materials,Woman Suffrage and the 19th Amendment,/teaching-materials/lesson-plan-reviews/23943,teaching-materials/lesson-plan-reviews/woman-suffrage-and-the-19th-amendment-23943.md,http://www.archives.gov/education/lessons/woman-suffrage/activities.html,teaching activities
teaching-materials,Woman Suffrage and the 19th Amendment,/teaching-materials/lesson-plan-reviews/23943,teaching-materials/lesson-plan-reviews/woman-suffrage-and-the-19th-amendment-23943.md,http://www.archives.gov/education/lessons/woman-suffrage/script.html,Failure Is Impossible
teaching-materials,Woman Suffrage and the 19th Amendment,/teaching-materials/lesson-plan-reviews/23943,teaching-materials/lesson-plan-reviews/woman-suffrage-and-the-19th-amendment-23943.md,http://www.archives.gov/education/lessons/woman-suffrage/related-sites.html,related websites
teaching-materials,1916 Children's Code of Morality: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25871,teaching-materials/teaching-guides/1916-childrens-code-of-morality-a-guide-for-pre-service-teachers-25871.md,https://www.socialstudies.org/standards/national-curriculum-standards-social-studies-introduction,NCSS Themes
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.911memorial.org/911-faqs,"This can be read to class, assigned for the class to read ahead of time, or you can substitute another resource such as the [FAQ from the National 9/11 Memorial and Museum"
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2021756265/,www.loc.gov/pictures/collection/highsm/item/2021756265/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011631500/,www.loc.gov/pictures/collection/highsm/item/2011631500/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011633153/,www.loc.gov/pictures/collection/highsm/item/2011633153/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011634321/,www.loc.gov/pictures/collection/highsm/item/2011634321/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2014632438/,www.loc.gov/pictures/collection/highsm/item/2014632438/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011631553/,www.loc.gov/pictures/collection/highsm/item/2011631553/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011633798/,www.loc.gov/pictures/collection/highsm/item/2011633798/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2011633961/,www.loc.gov/pictures/collection/highsm/item/2011633961/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2017882500/,www.loc.gov/pictures/collection/highsm/item/2017882500/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2018699939/,www.loc.gov/pictures/collection/highsm/item/2018699939/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2018699980/,www.loc.gov/pictures/collection/highsm/item/2018699980/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2018699981/,www.loc.gov/pictures/collection/highsm/item/2018699981/
teaching-materials,9/11 and Commemoration: A Guide for Pre-Service Teachers,/teaching-materials/teaching-guides/25877,teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers-25877.md,https://www.loc.gov/pictures/collection/highsm/item/2018700059/,www.loc.gov/pictures/collection/highsm/item/2018700059/
