section,page_title,page_url,source_file,link_url,link_text,link_kind,doc_heading,in_bibliography,in_caption,http_status,final_url,redirect_kind,remote_title,broken_category,bucket,bulk_delete_candidate,confidence,suggested_action,wayback_url,wayback_status
history-content,"Wright American Fiction, 1851-1875",/history-content/website-reviews/14820,history-content/website-reviews/wright-american-fiction-1851-1875-14820.md,http://webapp1.dlib.indiana.edu/TEIgeneral/welcome.do?brand=wright,http://webapp1.dlib.indiana.edu/TEIgeneral/welcome.do?brand=wright,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,Wright on the Web,/history-content/website-reviews/22668,history-content/website-reviews/wright-on-the-web-22668.md,https://www.wrightontheweb.net/,https://www.wrightontheweb.net/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,WTO History Project,/history-content/website-reviews/23043,history-content/website-reviews/wto-history-project-23043.md,http://depts.washington.edu/wtohist/index.htm,http://depts.washington.edu/wtohist/index.htm,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,"WWW-Virtual Library, History Central Catalogue",/history-content/website-reviews/22819,history-content/website-reviews/www-virtual-library-history-central-catalogue-22819.md,http://vlib.iue.it/history/index.html,http://vlib.iue.it/history/index.html,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,Yale Digital Commons,/history-content/website-reviews/25002,history-content/website-reviews/yale-digital-commons-25002.md,http://discover.odai.yale.edu/ydc/,http://discover.odai.yale.edu/ydc/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
history-content,Zinn Education Project,/history-content/website-reviews/24527,history-content/website-reviews/zinn-education-project-24527.md,http://zinnedproject.org/,http://zinnedproject.org/,bare_url,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.neh.gov/,National Endowment for the Humanities,hyperlink,,False,False,200,https://www.neh.gov/,benign,National Endowment for the Humanities,live,none,False,high,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20240412024437/https://nps.gov/nr/twhp/,"National Park Service, Teaching with Historic Places",hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://nmai.si.edu/explore/foreducatorsstudents/,National Museum of the American Indian,hyperlink,,False,False,403,https://americanindian.si.edu/explore/foreducatorsstudents/,substantive,,blocked-unknown,none,False,low,needs-subjective-review,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20140718005601/https://ushmm.org/education/,U.S. Holocaust Memorial Museum,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20140703074114/http://newseum.org/education/plan-a-field-trip/policies-and-procedures/index.html,Newseum,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20120701091728/http://www.spymuseum.org:80/learn,International Spy Museum,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20160206191814/http://www.fordstheatre.org:80/home/education,Fords' Theatre,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.achp.gov/youth.html,Advisory Council on Historic Preservation,hyperlink,,False,False,404,https://www.achp.gov:443/youth.html,substantive,,A,none,False,high,needs-subjective-review,,not_archived
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.loc.gov/teachers/,Library of Congress,hyperlink,,False,True,200,https://www.loc.gov/programs/teachers/about-this-program/,benign,About This Program | Teachers | Programs | Library of Congress,live,caption_maybe,True,high,bulk-unlink,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20171120073638/http://www.culturaltourismdc.org:80/,Cultural Tourism DC,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.lincolncottage.org/schoolsandgroups/index.htm,President Lincoln's Cottage,hyperlink,,False,False,403,http://www.lincolncottage.org/schoolsandgroups/index.htm,none,,blocked-unknown,none,False,low,needs-subjective-review,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.mountvernon.org/educational-resources,"Mount Vernon Estate, Museum, and Gardens",hyperlink,,False,False,200,https://www.mountvernon.org/education,benign,Education | George Washington's Mount Vernon,live,none,False,high,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20170206190437/http://www.nbm.org:80/schools-educators/,National Building Museum,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20141211142602/http://jhsgw.org:80/education/,Jewish Historical Society of Greater Washington,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20151218092135/http://npg.si.edu/education/exhibitresource.html,National Portrait Gallery,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20120122091119/http://diplomacy.state.gov:80/education/c24122.htm,Department of State Diplomacy Museum,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20131210031922/http://tudorplace.org/education.html,Tudor Place,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://smithsonianassociates.org/,Smithsonian Associates,hyperlink,,False,True,200,https://smithsonianassociates.org/ticketing/,benign,Smithsonian Associates - Entertaining. Informative. Eclectic. Insightful.,live,caption_maybe,True,high,bulk-unlink,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20260620222654/https://www.imls.gov/,Institute of Museum and Library Services,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://americanart.si.edu/education/,Smithsonian American Art Museum,hyperlink,,False,True,200,https://americanart.si.edu/education,benign,Education | Smithsonian American Art Museum,live,caption_maybe,True,high,bulk-unlink,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.smithsonianeducation.org/index.html,Smithsonian Center for Education and Museum Studies,hyperlink,,False,True,200,https://www.smithsonianeducation.org/index.html,benign,Smithsonian Education - Welcome,live,caption_maybe,True,high,bulk-unlink,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20121009210459/http://web.archive.org/web/20121009210459/http://historyexplorer.americanhistory.si.edu/home/,National Museum of American History,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.archives.gov/education/,National Archives and Records Administration,hyperlink,,False,True,200,https://www.archives.gov/education,benign,Educator Resources | National Archives,live,caption_maybe,True,high,bulk-unlink,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20150706124341/http://whha.org/whha_classroom/classroom.html,White House Historical Association,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.gwu.edu,George Washington University,hyperlink,,False,False,200,https://www.gwu.edu/,benign,The George Washington University,live,none,False,high,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://web.archive.org/web/20110807011841/http://dumbartonhouse.org:80/schoolprograms.htm,Dumbarton House,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,http://www.gmu.edu,George Mason University,hyperlink,,False,False,200,https://www.gmu.edu/,benign,A Top 50 Public R1 Research University | George Mason University,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://animoto.com/,Animoto,hyperlink,Visit Digital Classroom,False,False,403,https://animoto.com/,benign,,blocked-unknown,none,False,low,needs-subjective-review,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://dohistory.org/diary/exercises/lens/,Magic Lens,hyperlink,Visit Digital Classroom,False,False,200,https://dohistory.org/diary/exercises/lens/,benign,Magic Lens,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://twitter.com/#!/JQAdams_MHS,John Adam's Twitter,hyperlink,Visit Digital Classroom,False,False,520,http://twitter.com/#!/JQAdams_MHS,none,,A,none,False,high,needs-subjective-review,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.freetech4teachers.com/2010/04/12-resources-every-social-studies.html,Free Tech for Teachers,hyperlink,Visit Digital Classroom,False,False,200,https://www.freetech4teachers.com/2010/04/12-resources-every-social-studies.html,benign,,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.nasa.gov/multimedia/videogallery/index.html,NASA Video,hyperlink,Visit Digital Classroom,False,False,200,https://www.nasa.gov/multimedia/,benign,Multimedia - NASA,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20121002161839/http://www.albanyinstitute.org/z-%20AIHA%20website/7-Education/Videoconferencing/education.videoconferencing.htm,Albany Institute Videoconferencing,hyperlink,Visit Digital Classroom,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.google.com/earth/index.html,Google Earth,hyperlink,Visit Digital Classroom,False,False,200,https://mapsplatform.google.com/maps-products/earth/capabilities/?utm_source=google_earth&utm_medium=site&utm_campaign=next-25&utm_content=legacy,substantive,Google Earth capabilities for no-code geospatial evaluation and analytics,C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://markup.io/,Markup.io,hyperlink,Visit Digital Classroom,False,False,200,https://www.markup.io/,benign,Markup.io: Easiest Way to Leave Feedback on Digital Content - Markup.io,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://translate.google.com/,Google Translate,hyperlink,Visit Digital Classroom,False,False,200,https://translate.google.com/,benign,,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://historicalthinkingmatters.org/rosaparks/,"""Rosa Parks.""",hyperlink,Image Credits,False,False,200,https://historicalthinkingmatters.org/rosaparks/,benign,Historical Thinking Matters: Rosa Parks,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.youtube.com/watch?v=uSMuKp6juFY,"""3rd Grade Photo Analysis Part 1.""",hyperlink,Image Credits,False,False,200,https://www.youtube.com/watch?v=uSMuKp6juFY,benign,,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.nasa.gov/multimedia/videogallery/index.html?media_id=17283389.,'I Was Strolling on the Moon One Day.',hyperlink,Image Credits,False,False,200,https://www.nasa.gov/multimedia/?media_id=17283389.,benign,Multimedia - NASA,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://voicethread.com/community/library/Higher_Ed_from_Della_Curtis/2007,"""Higher Ed from Della Curtis.""",hyperlink,Image Credits,False,False,404,https://voicethread.com/community/library/Higher_Ed_from_Della_Curtis/2007/,benign,,A,none,False,high,needs-subjective-review,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20240809003353/https://www.icivics.org/games/do-i-have-right,*Do I Have a Right?*,hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20150504133554/http://www.lostmuseum.cuny.edu:80/home.html,*The Lost Museum.*,hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://docsteach.org/,*DocsTeach.*,hyperlink,Image Credits,False,True,200,https://docsteach.org/,benign,DocsTeach,live,caption_maybe,True,high,bulk-unlink,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.pewinternet.org/Infographics/2010/Internet-acess-by-age-group-over-time-Update.aspx,"""Change in internet use by Age 2000-2010.""",hyperlink,Image Credits,False,False,403,https://www.pewinternet.org/Infographics/2010/Internet-acess-by-age-group-over-time-Update.aspx,benign,,blocked-unknown,none,False,low,needs-subjective-review,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.pewinternet.org/Reports/2002/The-Digital-Disconnect-The-widening-gap-between-Internetsavvy-students-and-their-schools.aspx,"""The Digital Disconnect: The widening gap between Internet-savvy students and their schools.""",hyperlink,Image Credits,False,False,403,https://www.pewinternet.org/Reports/2002/The-Digital-Disconnect-The-widening-gap-between-Internetsavvy-students-and-their-schools.aspx,benign,,blocked-unknown,none,False,low,needs-subjective-review,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.livingroomcandidate.org/,*The Living Room Candidate*,hyperlink,Image Credits,False,False,200,https://www.livingroomcandidate.org/,benign,The Living Room Candidate,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://library.duke.edu/digitalcollections/eaa_K0430/,"""Brownie Camera.""",hyperlink,Image Credits,False,False,200,https://repository.duke.edu/dc/eaa/K0430,substantive,Eastman Kodak Co.'s Brownie Camera $1 / Emergence of Advertising in America: 1850-1920 / Duke Digital Repository,C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20130610180623/http://web.archive.org/web/20130610180623/http://www.socialexplorer.com/pub/home/home.aspx,Social Explorer,hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.youtube.com/watch?v=Vj-XCUIbbcE,"""Using Facebook to Teach.""",hyperlink,Image Credits,False,False,200,https://www.youtube.com/watch?v=Vj-XCUIbbcE,benign,,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.gearthhacks.com/dlfile4024/Pearl-Harbor-X-(Overlay,"""Pearl Harbor X (Overlay), December 10, 1941.""",hyperlink,Image Credits,False,False,TOO_MANY_REDIRECTS,,none,,A,none,False,high,needs-subjective-review,,not_archived
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.mindmeister.com/7065755/two-teaching-tools,"""Two Teaching Tools.""",hyperlink,Image Credits,False,False,200,https://www.mindmeister.com/7065755/two-teaching-tools,benign,Two Teaching Tools | MindMeister Mind map,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://dohistory.org/,*DoHistory*,hyperlink,Image Credits,False,False,200,https://dohistory.org/,benign,DoHistory Home,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.wordle.net/,*Wordle*,hyperlink,Image Credits,False,False,200,https://www.wordle.net/,benign,Wordora - Wordora — Daily word games & puzzles,live,none,False,high,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20260113224314/http://poster.4teachers.org/,*Web Poster Wizard*,hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20251011230041/https://twitter.com/JQAdams_MHS,"""JQAdams\_MHS.""",hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://web.archive.org/web/20150905224749/http://web.archive.org/web/20150905224749/http://teachingdigitalhistory.ning.com/,"""Teaching with Digital History.""",hyperlink,Image Credits,False,False,,,none,,needs-human,none,False,low,ok,,
page,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,http://www.freetech4teachers.com/,*Free Technology for Teachers*,hyperlink,Image Credits,False,False,200,https://www.freetech4teachers.com/,benign,,live,none,False,high,ok,,
page,Elementary Introduction,/elementary-school-intro,page/elementary-introduction-24408.md,http://web.archive.org/web/20260621152758/https://twitter.com/,Twitter,hyperlink,Make the Most of Your Classroom Hours,False,False,,,none,,needs-human,none,False,low,ok,,
page,Glossary of Commonly Used Terms,,page/glossary-of-commonly-used-terms-24624.md,http://web.archive.org/web/20210704010038/https://www2.ed.gov/programs/teachinghistory/index.html,Teaching American History,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
page,High School Introduction,/high-school-intro,page/high-school-introduction-24410.md,http://web.archive.org/web/20260621152758/https://twitter.com/,Twitter,hyperlink,More Resources,False,False,,,none,,needs-human,none,False,low,ok,,
page,Middle School Introduction,/middle-school-intro,page/middle-school-introduction-24409.md,http://web.archive.org/web/20260621152758/https://twitter.com/,Twitter,hyperlink,Expect New Content,False,False,,,none,,needs-human,none,False,low,ok,,
page,Partners,/about/partners,page/partners-14871.md,"http://chnm.gmu.edu/ ""Center for History and New Media""",**Roy Rosenzweig Center for History and New Media**,hyperlink,,False,False,200,https://rrchnm.org,substantive,Roy Rosenzweig Center for History and New Media,C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Partners,/about/partners,page/partners-14871.md,http://historymatters.gmu.edu,History Matters: The US Survey Course on the Web,hyperlink,,False,False,200,https://historymatters.gmu.edu/,benign,History Matters: The U.S. Survey Course on the Web,live,none,False,high,ok,,
page,Partners,/about/partners,page/partners-14871.md,"http://www.historians.org/ ""American Historical Association""",**The American Historical Association**,hyperlink,,False,False,404,http://www.historians.org/%20%22American%20Historical%20Association,benign,,A,none,False,high,needs-subjective-review,,not_archived
page,Partners,/about/partners,page/partners-14871.md,"http://ed.stanford.edu/faculty-profiles ""Stanford University School of Education""","**A founding partner of Teachinghistory.org, the Stanford History Education Group**",hyperlink,,False,False,200,https://ed.stanford.edu/search/g?query=faculty%20profiles%20Stanford%20University%20School%20of%20Education,benign,Search | Stanford Graduate School of Education,live,none,False,high,ok,,
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/worldhistorymatters ""WORLD HISTORY MATTERS""",World History Sources,hyperlink,"Kelly Schrum, Director and PI",False,False,200,https://rrchnm.org,substantive,Roy Rosenzweig Center for History and New Media,C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Staff,/about/staff,page/staff-14869.md,"http://web.archive.org/web/20231227063412/https://chnm.gmu.edu/1989/ ""Making the History of 1989""",Making the History of 1989,hyperlink,"Kelly Schrum, Director and PI",False,False,,,none,,needs-human,none,False,low,ok,,
page,Staff,/about/staff,page/staff-14869.md,http://web.archive.org/web/20250329193203/https://chnm.gmu.edu/cyh/,Children and Youth in World History,hyperlink,"Kelly Schrum, Director and PI",False,False,,,none,,needs-human,none,False,low,ok,,
page,Staff,/about/staff,page/staff-14869.md,"http://historymatters.gmu.edu ""History Matters""",History Matters,hyperlink,"Kelly Schrum, Director and PI",False,False,CONN_ERROR,,none,,A,none,False,high,needs-subjective-review,,not_archived
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/tah/ ""Teaching American History Projects at CHNM""",TAH grants,hyperlink,"Kelly Schrum, Director and PI",False,False,200,https://rrchnm.org,substantive,Roy Rosenzweig Center for History and New Media,C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Staff,/about/staff,page/staff-14869.md,"http://historicalthinkingmatters.org/ ""Historical Thinking Matters: home page""",Historical Thinking Matters,hyperlink,"Daisy Martin, Director of History Education",False,False,404,https://historicalthinkingmatters.org/%20%22Historical%20Thinking%20Matters:%20home%20page%22,benign,,A,none,False,high,needs-subjective-review,,not_archived
page,Staff,/about/staff,page/staff-14869.md,http://www.wardepartmentpapers.org,The Papers of the War Department,hyperlink,"Kristin Conlin, Research Associate",False,False,200,https://wardepartmentpapers.org/,benign,Papers of the War Department,live,none,False,high,ok,,
page,Staff,/about/staff,page/staff-14869.md,http://web.archive.org/web/20260219024034/https://www2.gwu.edu/~ffcp/,First Federal Congress,hyperlink,"Kristin Conlin, Research Associate",False,False,,,none,,needs-human,none,False,low,ok,,
page,Staff,/about/staff,page/staff-14869.md,"http://historymatters.gmu.edu ""History Matters: The U.S. Survey Course on the Web""",History Matters,hyperlink,"Alan Gevinson, Historian",False,True,ERROR,,none,,A,caption_maybe,True,high,bulk-unlink,,not_archived
page,Staff,/about/staff,page/staff-14869.md,http://web.archive.org/web/20231227063412/https://chnm.gmu.edu/1989/,Making the History of 1989,hyperlink,"Alan Gevinson, Historian",False,True,,,none,,needs-human,caption_maybe,True,low,bulk-unlink,,
page,Staff,/about/staff,page/staff-14869.md,"http://chnm.gmu.edu/revolution/ ""Liberty, Equality, Fraternity""","Liberty, Equality, Fraternity: Exploring the French Revolution",hyperlink,Lee Ann Ghajar,False,False,200,https://revolution.chnm.org,substantive,"Home · LIBERTY, EQUALITY, FRATERNITY: EXPLORING THE FRENCH REVOUTION",C-candidate,none,False,medium,needs-subjective-review,,not_archived
page,Staff,/about/staff,page/staff-14869.md,http://objectofhistory.org/,Object of History: Behind the Scenes with the Curators of the National Museum of American History,hyperlink,Sharon Leon,False,False,200,https://objectofhistory.org/,benign,The Object of History | Behind the Scenes with the Curators of the National Museum of American History,live,none,False,high,ok,,
page,Staff,/about/staff,page/staff-14869.md,http://historicalthinkingmatters.org,Historical Thinking Matters,hyperlink,Sharon Leon,False,False,200,https://historicalthinkingmatters.org/,benign,Historical Thinking Matters: home page,live,none,False,high,ok,,
page,Teachinghistory.org Terms of Use,,page/teachinghistoryorg-terms-of-use-24866.md,http://i.creativecommons.org/l/by-nc-sa/3.0/88x31.png,![Creative Commons License,hyperlink,,False,True,200,https://licensebuttons.net/l/by-nc-sa/3.0/88x31.png,substantive,,C-candidate,caption_maybe,True,medium,bulk-unlink,,not_archived
page,Teachinghistory.org Terms of Use,,page/teachinghistoryorg-terms-of-use-24866.md,http://creativecommons.org/licenses/by-nc-sa/3.0/,Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,hyperlink,,False,False,200,https://creativecommons.org/licenses/by-nc-sa/3.0/,benign,"Deed - Attribution-NonCommercial-ShareAlike 3.0 Unported - Creative
      Commons",live,none,False,high,ok,,
page,Technical Working Group,/about/technical-working-group,page/technical-working-group-14870.md,http://www.bringinghistoryhome.org/,Bringing History Home Project,hyperlink,Technical Working Group,False,False,200,http://www.bringinghistoryhome.org/,none,Bringing History Home,live,none,False,high,ok,,
teaching-materials,A Larger Global or Interregional Story,/teaching-materials/ask-a-master-teacher/24069,teaching-materials/ask-a-master-teacher/a-larger-global-or-interregional-story-24069.md,http://books.google.com/books?id=BYLrRXaZrAkC&printsec=frontcover#v=onepage&q&f=false,This Fleeting World,hyperlink,,False,False,200,https://books.google.com/books?id=BYLrRXaZrAkC&printsec=frontcover&hl=en#v=onepage&q&f=false,benign,This Fleeting World: A Short History of Humanity - David Christian - Google Books,live,bookseller,True,high,bulk-unlink,,
teaching-materials,A Larger Global or Interregional Story,/teaching-materials/ask-a-master-teacher/24069,teaching-materials/ask-a-master-teacher/a-larger-global-or-interregional-story-24069.md,http://web.archive.org/web/20221115183442/http://www.worldhistoryforusall.sdsu.edu/,World History For Us All (WHFUA) website,hyperlink,,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,A Larger Global or Interregional Story,/teaching-materials/ask-a-master-teacher/24069,teaching-materials/ask-a-master-teacher/a-larger-global-or-interregional-story-24069.md,http://web.archive.org/web/20221115183442/http://www.worldhistoryforusall.sdsu.edu/units/seven/panorama/slides/html/Era07web.htm,here,hyperlink,Start Large,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,A Larger Global or Interregional Story,/teaching-materials/ask-a-master-teacher/24069,teaching-materials/ask-a-master-teacher/a-larger-global-or-interregional-story-24069.md,http://web.archive.org/web/20180602133247/http://www.learner.org:80/courses/worldhistory/unit_main_19.html,here,hyperlink,Select Cases with Care,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,America: The Story of US,/teaching-materials/ask-a-master-teacher/24087,teaching-materials/ask-a-master-teacher/america-the-story-of-us-24087.md,http://hnn.us/articles/126929.html,writes for History News Network,hyperlink,,False,False,200,https://www.hnn.us/article/the-story-of-us-hardly,benign,"""The Story of Us""? Hardly — History News Network",live,none,False,high,ok,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://web.archive.org/web/20141014071254/http://www.nap.edu:80/catalog.php?record_id=9853,How People Learn,hyperlink,Research,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://web.archive.org/web/20140722105606/http://www.nap.edu/catalog.php?record_id=11100,How Students Learn: History in the Classroom,hyperlink,Research,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://web.archive.org/web/20220424004501/http://www7.national-academies.org/,National Academies Website,hyperlink,Research,False,False,,,none,,needs-human,none,False,low,ok,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.soe.umich.edu/people/profile/bob_bain/,Robert Bain,hyperlink,Research,False,False,403,https://marsal.umich.edu/people/profile/bob_bain/,substantive,,blocked-unknown,none,False,low,needs-subjective-review,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://ed.stanford.edu/faculty/wineburg,Sam Wineburg,hyperlink,Research,False,False,200,https://ed.stanford.edu/faculty/wineburg,benign,Sam Wineburg | Stanford Graduate School of Education,live,none,False,high,ok,,
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://www.temple.edu/tempress/titles/1518_reg.html,Historical Thinking and Other Unnatural Acts,hyperlink,Research,False,False,404,https://tupress.temple.edu/titles/1518_reg.html,substantive,,A,none,False,high,needs-subjective-review,,not_archived
teaching-materials,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,http://web.archive.org/web/20191213084438/http://learner.org:80/resources/series172.html,The Learning Classroom: Theory Into Practice,hyperlink,Research into Practice,False,False,,,none,,needs-human,none,False,low,ok,,
