page,drupal_nid,title,usage,field,source,status,resolved_path
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/teaching-world-history-an-idea-guide.md,25420,Teaching World History: An Idea Guide,card,splash_image,/files/worldhistorysplash.jpg,ok,teachinghistory-website/static/files/worldhistorysplash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/teaching-world-history-an-idea-guide.md,25420,Teaching World History: An Idea Guide,author,author_image,/files/author_image/author_harris.jpg,ok,teachinghistory-website/static/files/author_image/author_harris.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/tennessees-social-studies-curriculum.md,23437,Tennessee's Social Studies Curriculum,card,splash_image,/files/teacherscrapnypl_0.jpg,ok,teachinghistory-website/static/files/teacherscrapnypl_0.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/the-ipad-a-digital-history-gateway.md,25597,The iPad: A Digital History Gateway,card,splash_image,/files/ipadsplash_0.jpg,ok,teachinghistory-website/static/files/ipadsplash_0.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/the-progressive-era-a-group-effort.md,24309,The Progressive Era: A Group Effort,card,splash_image,/files/progressivesplash.jpg,ok,teachinghistory-website/static/files/progressivesplash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/the-progressive-era-a-group-effort.md,24309,The Progressive Era: A Group Effort,author,author_image,/files/author_image/Jacks_photo2.jpg,ok,teachinghistory-website/static/files/author_image/Jacks_photo2.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/tips-and-tricks-for-using-graphic-organizers.md,25149,Tips and Tricks for Using Graphic Organizers,card,splash_image,/files/organizersplash_0.jpg,ok,teachinghistory-website/static/files/organizersplash_0.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/two-year-high-school-us-history-programs.md,23680,Two-Year High School U.S. History Programs,card,splash_image,/files/splash-aat-hs.jpg,ok,teachinghistory-website/static/files/splash-aat-hs.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/understanding-civic-republicanism.md,25360,Understanding Civic Republicanism,card,splash_image,/files/republicanismsplash.jpg,ok,teachinghistory-website/static/files/republicanismsplash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/understanding-civic-republicanism.md,25360,Understanding Civic Republicanism,author,author_image,/files/author_image/Matlock_Photo.jpg,ok,teachinghistory-website/static/files/author_image/Matlock_Photo.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/using-document-based-questions-with-struggling-readers.md,14958,Using Document Based Questions with Struggling Readers,card,splash_image,/files/HowDoIUseDBQsSplash.jpg,ok,teachinghistory-website/static/files/HowDoIUseDBQsSplash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/using-visual-fine-arts-to-enrich-understanding.md,24271,Using Visual Fine Arts to Enrich Understanding,card,splash_image,/files/WPAposter_splash.jpg,ok,teachinghistory-website/static/files/WPAposter_splash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/web-resources-for-controversial-issues.md,24471,Web Resources for Controversial Issues,card,splash_image,/files/issuessplash.jpg,ok,teachinghistory-website/static/files/issuessplash.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/web-resources-for-controversial-issues.md,24471,Web Resources for Controversial Issues,author,author_image,/files/author_image/AUTHOR.jpg,ok,teachinghistory-website/static/files/author_image/AUTHOR.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/world-war-and-literature.md,25505,World War and Literature,card,splash_image,/files/splash-aamt-hf.jpg,ok,teachinghistory-website/static/files/splash-aamt-hf.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/world-war-and-literature.md,25505,World War and Literature,author,author_image,/files/author_image/author_lombard.jpg,ok,teachinghistory-website/static/files/author_image/author_lombard.jpg
teachinghistory-website/content/teaching-materials/ask-a-master-teacher/writing-critiques-of-primary-and-secondary-sources.md,24472,Writing Critiques of Primary and Secondary Sources,card,splash_image,/files/critiquesplash.jpg,ok,teachinghistory-website/static/files/critiquesplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/americas-heritage-an-adventure-in-liberty.md,24132,America's Heritage: An Adventure in Liberty,card,splash_image,/files/amheritage_img1.jpg,ok,teachinghistory-website/static/files/amheritage_img1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/bracero-history-archive.md,24136,Bracero History Archive,card,splash_image,/files/bracero_img1.jpg,ok,teachinghistory-website/static/files/bracero_img1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/electronic-schoolhouse-la-escuela-electronica.md,24133,Electronic Schoolhouse / La Escuela Electronica,card,splash_image,/files/schoolhouse_img1.jpg,ok,teachinghistory-website/static/files/schoolhouse_img1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/google-translate.md,24604,Google Translate,card,splash_image,/files/googletranssplash.jpg,ok,teachinghistory-website/static/files/googletranssplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/great-unsolved-mysteries-in-canadian-history.md,24137,Great Unsolved Mysteries in Canadian History,card,splash_image,/files/mysteries_img2.jpg,ok,teachinghistory-website/static/files/mysteries_img2.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/hispano-music-culture-of-the-northern-rio-grande.md,24134,Hispano Music & Culture of the Northern Rio Grande,card,splash_image,/files/rael_img1.jpg,ok,teachinghistory-website/static/files/rael_img1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/historical-thinking-matters.md,24128,Historical Thinking Matters,card,splash_image,/files/HTM_432x240.jpg,ok,teachinghistory-website/static/files/HTM_432x240.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/increasing-participation-in-whole-class-discussions.md,25699,Increasing Participation in Whole-Class Discussions,card,splash_image,/files/increasingsplash.jpg,ok,teachinghistory-website/static/files/increasingsplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/increasing-participation-in-whole-class-discussions.md,25699,Increasing Participation in Whole-Class Discussions,author,author_image,/files/author_image/enright.jpeg,ok,teachinghistory-website/static/files/author_image/enright.jpeg
teachinghistory-website/content/teaching-materials/english-language-learners/life-liberty-and-property-whats-the-big-idea.md,24139,"Life, Liberty and Property: What’s the Big Idea?",card,splash_image,/files/long_image2.jpg,ok,teachinghistory-website/static/files/long_image2.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/life-liberty-and-property-whats-the-big-idea.md,24139,"Life, Liberty and Property: What’s the Big Idea?",author,author_image,/files/author_image/Long.jpg,ok,teachinghistory-website/static/files/author_image/Long.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/reframing-english-language-development.md,24138,Reframing English Language Development,card,splash_image,/files/mexamwar_image.jpg,ok,teachinghistory-website/static/files/mexamwar_image.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/reframing-english-language-development.md,24138,Reframing English Language Development,author,author_image,/files/author_image/carey.jpg,ok,teachinghistory-website/static/files/author_image/carey.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/responding-to-english-learners-writing-with-the-3-ps.md,24141,Responding to English Learners’ Writing with the 3 P’s,card,splash_image,/files/writing_image1.jpg,ok,teachinghistory-website/static/files/writing_image1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/responding-to-english-learners-writing-with-the-3-ps.md,24141,Responding to English Learners’ Writing with the 3 P’s,author,author_image,/files/author_image/enright_0.jpg,ok,teachinghistory-website/static/files/author_image/enright_0.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/scaffolding-with-graphic-organizers.md,24130,Scaffolding with Graphic Organizers,card,splash_image,/files/compare_contrast.jpg,ok,teachinghistory-website/static/files/compare_contrast.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/sq3r-survey-question-read-review-recite.md,24140,"SQ3R: Survey, Question, Read, Review, Recite",card,splash_image,/files/sq3r_image3.jpg,ok,teachinghistory-website/static/files/sq3r_image3.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/summarizing-and-paraphrasing.md,24438,Summarizing and Paraphrasing,card,splash_image,/files/splash-ell-paraphrase.jpg,ok,teachinghistory-website/static/files/splash-ell-paraphrase.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/supporting-text-comprehension-and-vocabulary-development-using-wordsift.md,24552,Supporting Text Comprehension and Vocabulary Development Using WordSift,card,splash_image,/files/wordshiftsplash.jpg,ok,teachinghistory-website/static/files/wordshiftsplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/talking-history.md,24617,Talking History,card,splash_image,/files/talkingsplash.jpg,ok,teachinghistory-website/static/files/talkingsplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/talking-history.md,24617,Talking History,author,author_image,/files/author_image/carey_0.jpg,ok,teachinghistory-website/static/files/author_image/carey_0.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/targeting-content-and-english-language-objectives.md,24439,Targeting Content and English Language Objectives,card,splash_image,/files/splash-ell-edl.jpg,ok,teachinghistory-website/static/files/splash-ell-edl.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/the-struggle-for-time-using-persuasive-essays-to-teach-elementary-history.md,25708,The Struggle for Time: Using Persuasive Essays to Teach Elementary History,card,splash_image,/files/strugglesplash.jpg,ok,teachinghistory-website/static/files/strugglesplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/the-struggle-for-time-using-persuasive-essays-to-teach-elementary-history.md,25708,The Struggle for Time: Using Persuasive Essays to Teach Elementary History,author,author_image,/files/author_image/author_2.jpg,ok,teachinghistory-website/static/files/author_image/author_2.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/uncovering-human-agency.md,25588,Uncovering Human Agency,card,splash_image,/files/humanagencysplash.jpg,ok,teachinghistory-website/static/files/humanagencysplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/uncovering-human-agency.md,25588,Uncovering Human Agency,author,author_image,/files/author_image/author_oliviera.jpg,ok,teachinghistory-website/static/files/author_image/author_oliviera.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/using-non-linguistic-representations-to-strengthen-historical-thinking.md,25458,Using Non-Linguistic Representations to Strengthen Historical Thinking,card,splash_image,/files/representationssplash.jpg,ok,teachinghistory-website/static/files/representationssplash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/using-non-linguistic-representations-to-strengthen-historical-thinking.md,25458,Using Non-Linguistic Representations to Strengthen Historical Thinking,author,author_image,/files/author_image/author_kovacic.jpg,ok,teachinghistory-website/static/files/author_image/author_kovacic.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/using-primary-sources-with-english-language-learners.md,24129,Using Primary Sources with English Language Learners,card,splash_image,/files/Hall_img1.jpg,ok,teachinghistory-website/static/files/Hall_img1.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/using-primary-sources-with-english-language-learners.md,24129,Using Primary Sources with English Language Learners,author,author_image,/files/author_image/Hall.jpg,ok,teachinghistory-website/static/files/author_image/Hall.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/using-visuals-to-build-interest-and-understanding.md,24143,Using Visuals to Build Interest and Understanding,card,splash_image,/files/flowermaking_splash.jpg,ok,teachinghistory-website/static/files/flowermaking_splash.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/why-did-it-happen-making-claims-about-cause-and-effect.md,24142,Why Did It Happen? Making Claims about Cause and Effect,card,splash_image,/files/cause_image2.jpg,ok,teachinghistory-website/static/files/cause_image2.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/why-did-it-happen-making-claims-about-cause-and-effect.md,24142,Why Did It Happen? Making Claims about Cause and Effect,author,author_image,/files/author_image/enright.jpg,ok,teachinghistory-website/static/files/author_image/enright.jpg
teachinghistory-website/content/teaching-materials/english-language-learners/world-digital-library.md,24131,World Digital Library,card,splash_image,/files/wdl_image1.jpg,ok,teachinghistory-website/static/files/wdl_image1.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/a-look-at-slavery-through-posters-and-broadsides.md,19262,A Look at Slavery through Posters and Broadsides,card,splash_image,/files/splash-lpr-slaveryposters.jpg,ok,teachinghistory-website/static/files/splash-lpr-slaveryposters.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/abraham-lincoln-and-the-jews.md,25865,Abraham Lincoln and the Jews,card,splash_image,/files/lincolnsplash.jpg,ok,teachinghistory-website/static/files/lincolnsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/abraham-lincoln.md,20012,Abraham Lincoln,card,splash_image,/files/AbrahamLincoln432x240.jpg,ok,teachinghistory-website/static/files/AbrahamLincoln432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/american-presidents.md,19230,American Presidents,card,splash_image,/files/splash-lpr-presidents.jpg,ok,teachinghistory-website/static/files/splash-lpr-presidents.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/american-tourists-and-the-holy-land-1865-1900.md,25864,"American Tourists and the Holy Land, 1865-1900",card,splash_image,/files/Train_ticket.jpg,ok,teachinghistory-website/static/files/Train_ticket.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/building-the-erie-canal.md,23944,Building the Erie Canal,card,splash_image,/files/ErieCanal432x240.jpg,ok,teachinghistory-website/static/files/ErieCanal432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/causation-the-war-of-1812-and-the-star-spangled-banner.md,24315,Causation: The War of 1812 and the Star-Spangled Banner,card,splash_image,/files/1812splash.jpg,ok,teachinghistory-website/static/files/1812splash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/civil-rights-and-incarceration.md,20013,Civil Rights and Incarceration,card,splash_image,/files/Incarceration432x240.jpg,ok,teachinghistory-website/static/files/Incarceration432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/civil-war-photos-what-do-you-see.md,24272,Civil War Photos: What Do You See?,card,splash_image,/files/confederatecannon_splash.jpg,ok,teachinghistory-website/static/files/confederatecannon_splash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/civilian-conservation-corps.md,21874,Civilian Conservation Corps,card,splash_image,/files/CCCSplash.jpg,ok,teachinghistory-website/static/files/CCCSplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/declaration-of-independence-rough-draft-to-proclamation.md,19572,Declaration of Independence: Rough Draft to Proclamation,card,splash_image,/files/Declaration.jpg,ok,teachinghistory-website/static/files/Declaration.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/decoding-us-foreign-policy-the-iran-contra-affair.md,25491,Decoding U.S. Foreign Policy: The Iran-Contra Affair,card,splash_image,/files/iranaffairsplash.jpg,ok,teachinghistory-website/static/files/iranaffairsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/discovering-angel-island-the-story-behind-the-poems.md,22063,Discovering Angel Island: The Story Behind the Poems,card,splash_image,/files/splash-lpr-angeli.jpg,ok,teachinghistory-website/static/files/splash-lpr-angeli.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/divining-america-religion-in-american-history.md,24586,Divining America: Religion in American History,card,splash_image,/files/jewsplash.jpg,ok,teachinghistory-website/static/files/jewsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/evaluating-the-validity-of-information.md,22057,Evaluating the Validity of Information,card,splash_image,/files/splash-lpr-china.jpg,ok,teachinghistory-website/static/files/splash-lpr-china.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/examining-the-korean-war.md,24538,Examining the Korean War,card,splash_image,/files/koreansplash.jpg,ok,teachinghistory-website/static/files/koreansplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/immigration.md,22534,Immigration,card,splash_image,/files/ImmigrationSplash.jpg,ok,teachinghistory-website/static/files/ImmigrationSplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/jamestown-the-starving-time.md,24214,Jamestown: The Starving Time,card,splash_image,/files/replacementsplash.jpg,ok,teachinghistory-website/static/files/replacementsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/john-f-kennedy-and-service.md,25866,John F. Kennedy and Service,card,splash_image,/files/JFKwritingSplash.jpeg,ok,teachinghistory-website/static/files/JFKwritingSplash.jpeg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/labor-unions-in-the-cotton-mills.md,25683,Labor Unions in the Cotton Mills,card,splash_image,/files/cottonlaborsplash.jpg,ok,teachinghistory-website/static/files/cottonlaborsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/lewis-and-clark-same-place-different-perspectives.md,19429,"Lewis and Clark: Same Place, Different Perspectives",card,splash_image,/files/LewisandClark432x240.jpg,ok,teachinghistory-website/static/files/LewisandClark432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/locate-yourself-on-a-map-of-the-americas.md,24672,Locate Yourself on a Map of the Americas,card,splash_image,/files/mapssplash.jpg,ok,teachinghistory-website/static/files/mapssplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/marbury-v-madison.md,21873,Marbury v. Madison,card,splash_image,/files/MarburyMadison432x240.jpg,ok,teachinghistory-website/static/files/MarburyMadison432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/messages-of-houses-and-their-contents-1780-1820.md,20572,"Messages of Houses and Their Contents, 1780-1820",card,splash_image,/files/splash-lpr-buildings.jpg,ok,teachinghistory-website/static/files/splash-lpr-buildings.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/midnight-ride-of-paul-revere-fact-fiction-and-artistic-license.md,23941,"Midnight Ride of Paul Revere: Fact, Fiction, and Artistic License",card,splash_image,/files/PReverebandw.jpg,ok,teachinghistory-website/static/files/PReverebandw.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/my-history-at-school.md,24075,My History at School,card,splash_image,/files/MyHistory432x240.jpg,ok,teachinghistory-website/static/files/MyHistory432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/my-piece-of-history.md,25649,My Piece of History,card,splash_image,/files/mypiecesplash.jpg,ok,teachinghistory-website/static/files/mypiecesplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/new-jerseys-quakers-and-the-american-revolution.md,24049,New Jersey's Quakers and the American Revolution,card,splash_image,/files/LibertyvsSlavery432x240.jpg,ok,teachinghistory-website/static/files/LibertyvsSlavery432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/opening-up-the-textbook-rosa-parks.md,19430,Opening Up the Textbook: Rosa Parks,card,splash_image,/files/RosaParks.jpg,ok,teachinghistory-website/static/files/RosaParks.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/organizing-history-through-images.md,25572,Organizing History Through Images,card,splash_image,/files/holosplash.jpg,ok,teachinghistory-website/static/files/holosplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/prequel-to-independence.md,25525,Prequel to Independence,card,splash_image,/files/presplash.jpg,ok,teachinghistory-website/static/files/presplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/propaganda-and-world-war-ii.md,25185,Propaganda and World War II,card,splash_image,/files/ww2splash.jpg,ok,teachinghistory-website/static/files/ww2splash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/roads-to-antietam.md,23729,Roads to Antietam,card,splash_image,/files/Antietam.jpg,ok,teachinghistory-website/static/files/Antietam.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/tenement-life.md,25575,Tenement Life,card,splash_image,/files/tenlifesplash.jpg,ok,teachinghistory-website/static/files/tenlifesplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-boston-massacre-fact-fiction-or-bad-memory.md,22395,"The Boston Massacre: Fact, Fiction, or Bad Memory",card,splash_image,/files/BostonMassacre.jpg,ok,teachinghistory-website/static/files/BostonMassacre.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-cost-of-industrialization.md,24229,The Cost of Industrialization,card,splash_image,/files/triangle_splash.jpg,ok,teachinghistory-website/static/files/triangle_splash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-debate-in-the-united-states-over-the-league-of-nations.md,20190,The Debate in the United States over the League of Nations,card,splash_image,/files/splash-lpr-lon.jpg,ok,teachinghistory-website/static/files/splash-lpr-lon.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-multiple-dilemmas-of-abraham-lincoln.md,24311,The Multiple Dilemmas of Abraham Lincoln,card,splash_image,/files/lincolnsplash.jpg,ok,teachinghistory-website/static/files/lincolnsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-progressive-era.md,23942,The Progressive Era,card,splash_image,/files/Progressive432x240.jpg,ok,teachinghistory-website/static/files/Progressive432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-road-to-pearl-harbor.md,25315,The Road to Pearl Harbor,card,splash_image,/files/splash-lpr-pearlharbor.jpg,ok,teachinghistory-website/static/files/splash-lpr-pearlharbor.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/the-short-handled-hoe.md,25625,The Short-Handled Hoe,card,splash_image,/files/hoesplash.jpg,ok,teachinghistory-website/static/files/hoesplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/theodore-roosevelt-and-the-1912-election.md,25867,Theodore Roosevelt and the 1912 Election,card,splash_image,/files/TRPaintingSplash.jpeg,ok,teachinghistory-website/static/files/TRPaintingSplash.jpeg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/three-perspectives-on-native-american-removal-and-westward-expansion.md,20054,Three Perspectives on Native American Removal and Westward Expansion,card,splash_image,/files/ThreePerspectivesSplash.jpg,ok,teachinghistory-website/static/files/ThreePerspectivesSplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/transportation-past-present-and-future.md,25736,"Transportation: Past, Present and Future",card,splash_image,/files/transportsplash.jpg,ok,teachinghistory-website/static/files/transportsplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/watergate-and-the-constitution.md,23952,Watergate and the Constitution,card,splash_image,/files/Watergate.jpg,ok,teachinghistory-website/static/files/Watergate.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/what-do-you-mean-how-language-changes-over-time.md,24682,What Do You Mean?: How Language Changes Over Time,card,splash_image,/files/languagesplash.jpg,ok,teachinghistory-website/static/files/languagesplash.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/what-events-led-to-lincolns-assassination.md,22269,What Events Led to Lincoln's Assassination?,card,splash_image,/files/splash-lpr-assassination.jpg,ok,teachinghistory-website/static/files/splash-lpr-assassination.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/what-really-happened-comparing-stories-of-the-first-thanksgiving.md,25034,What Really Happened? Comparing Stories of the First Thanksgiving,card,splash_image,/files/whatreallyhappened432x240.jpg,ok,teachinghistory-website/static/files/whatreallyhappened432x240.jpg
teachinghistory-website/content/teaching-materials/lesson-plan-reviews/woman-suffrage-and-the-19th-amendment.md,23943,Woman Suffrage and the 19th Amendment,card,splash_image,/files/Woman-Suffrage432x240.jpg,ok,teachinghistory-website/static/files/Woman-Suffrage432x240.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/1916-childrens-code-of-morality-a-guide-for-pre-service-teachers.md,25871,1916 Children's Code of Morality: A Guide for Pre-Service Teachers,card,splash_image,/files/MoralsSplash.jpg,ok,teachinghistory-website/static/files/MoralsSplash.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/1916-childrens-code-of-morality-a-guide-for-pre-service-teachers.md,25871,1916 Children's Code of Morality: A Guide for Pre-Service Teachers,author,author_image,/files/author_image/NATE_SLEETER (1)_3.JPG,ok,teachinghistory-website/static/files/author_image/NATE_SLEETER (1)_3.JPG
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,card,splash_image,/files/service-pnp-highsm-16100-16128v.jpg,ok,teachinghistory-website/static/files/service-pnp-highsm-16100-16128v.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,author,author_image,/files/author_image/NATE_SLEETER (1)_0.jpeg,ok,teachinghistory-website/static/files/author_image/NATE_SLEETER (1)_0.jpeg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/iiif-service_pnp_highsm_09800_09899-full-pct_25-0-default_0.jpg,ok,teachinghistory-website/static/files/inline-images/iiif-service_pnp_highsm_09800_09899-full-pct_25-0-default_0.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Aerial%20Lincoln%20Memorial.jpg,ok,teachinghistory-website/static/files/inline-images/Aerial Lincoln Memorial.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Vietnam%20Memorial%20Washington%20DC.jpg,ok,teachinghistory-website/static/files/inline-images/Vietnam Memorial Washington DC.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Screenshot%202024-10-17%20at%209.55.15%E2%80%AFAM.png,ok,teachinghistory-website/static/files/inline-images/Screenshot 2024-10-17 at 9.55.15 AM.png
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Overland%20Park%20Kansas%209%3A11.jpg,ok,teachinghistory-website/static/files/inline-images/Overland Park Kansas 9:11.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/service-pnp-highsm-13300-13306v.jpg,ok,teachinghistory-website/static/files/inline-images/service-pnp-highsm-13300-13306v.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Shanksville%20Angels.jpg,ok,teachinghistory-website/static/files/inline-images/Shanksville Angels.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Steel%20Beam%20Milwaukee.jpg,ok,teachinghistory-website/static/files/inline-images/Steel Beam Milwaukee.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/Citizen%20Artwork%20Shanksville.jpg,ok,teachinghistory-website/static/files/inline-images/Citizen Artwork Shanksville.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/South%20Bend%209%3A11%20Fire%20Memorial.jpg,ok,teachinghistory-website/static/files/inline-images/South Bend 9:11 Fire Memorial.jpg
teachinghistory-website/content/teaching-materials/teaching-guides/911-and-commemoration-a-guide-for-pre-service-teachers.md,25877,9/11 and Commemoration: A Guide for Pre-Service Teachers,inline,body,/files/inline-images/9%3A11%20Steel%20Austin%20TX.jpg,ok,teachinghistory-website/static/files/inline-images/9:11 Steel Austin TX.jpg
