section,subsection,page_title,page_url,source_file,total_links,live,dead_A,rebrand_probably_broken,rebrand_probably_fine,rebrand_needs_human,soft404_B,blocked_unknown,needs_human,bulk_delete_candidates,broken_with_wayback,broken_no_wayback,suggested_page_action
history-content,website-reviews,Trial of The Chicago Seven,/history-content/website-reviews/23398,history-content/website-reviews/trial-of-the-chicago-seven-23398.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Triangle Shirtwaist Factory Fire,/history-content/website-reviews/14756,history-content/website-reviews/triangle-shirtwaist-factory-fire-14756.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Truman Presidential Museum and Library,/history-content/website-reviews/14771,history-content/website-reviews/truman-presidential-museum-and-library-14771.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Turning Points in Wisconsin History,/history-content/website-reviews/22675,history-content/website-reviews/turning-points-in-wisconsin-history-22675.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Ulysses S. Grant Digital Archive,/history-content/website-reviews/23958,history-content/website-reviews/ulysses-s-grant-digital-archive-23958.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Uncle Tom's Cabin and American Culture,/history-content/website-reviews/14658,history-content/website-reviews/uncle-toms-cabin-and-american-culture-14658.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Unified Vision: The Architecture and Design of the Prairie School,/history-content/website-reviews/22651,history-content/website-reviews/unified-vision-the-architecture-and-design-of-the-prairie-school-22651.md,1,0,0,0,0,0,0,0,1,0,0,0,fix-links-only
history-content,website-reviews,Union Army Project,/history-content/website-reviews/14743,history-content/website-reviews/union-army-project-14743.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Union or Secession: Virginians Decide,/history-content/website-reviews/24531,history-content/website-reviews/union-or-secession-virginians-decide-24531.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,University of California History Digital Archives,/history-content/website-reviews/23006,history-content/website-reviews/university-of-california-history-digital-archives-23006.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,University of Missouri-Columbia: Digital Library Collections,/history-content/website-reviews/23273,history-content/website-reviews/university-of-missouri-columbia-digital-library-collections-23273.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,University of Washington Libraries: Moving Image Collection,/history-content/website-reviews/24015,history-content/website-reviews/university-of-washington-libraries-moving-image-collection-24015.md,5,1,0,0,4,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,University of Wyoming Digital Collections,/history-content/website-reviews/23968,history-content/website-reviews/university-of-wyoming-digital-collections-23968.md,5,3,1,0,1,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"Urban Experience in Chicago: Hull-House and Its Neighborhoods, 1889-1963",/history-content/website-reviews/14677,history-content/website-reviews/urban-experience-in-chicago-hull-house-and-its-neighborhoods-1889-1963-14677.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Urban Planning, 1794-1918: An International Anthology",/history-content/website-reviews/23257,history-content/website-reviews/urban-planning-1794-1918-an-international-anthology-23257.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,U.S. Army Signal Corps Photograph Collection,/history-content/website-reviews/23222,history-content/website-reviews/us-army-signal-corps-photograph-collection-23222.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"U.S. Congressional Serial Set, 1817-1994",/history-content/website-reviews/23599,history-content/website-reviews/us-congressional-serial-set-1817-1994-23599.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,U.S. Intelligence Policy Documentation Project,/history-content/website-reviews/23235,history-content/website-reviews/us-intelligence-policy-documentation-project-23235.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,U.S. Senate Historical Office,/history-content/website-reviews/23374,history-content/website-reviews/us-senate-historical-office-23374.md,1,0,0,0,0,0,1,0,0,0,0,0,fix-links-only
history-content,website-reviews,"U.S. Steel Gary Works Photograph Collection, 1906-1971",/history-content/website-reviews/23205,history-content/website-reviews/us-steel-gary-works-photograph-collection-1906-1971-23205.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,U.S. Women's History Workshop,/history-content/website-reviews/23317,history-content/website-reviews/us-womens-history-workshop-23317.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,USC Archival Research Center,/history-content/website-reviews/14720,history-content/website-reviews/usc-archival-research-center-14720.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Utah Digital Newspapers,/history-content/website-reviews/22986,history-content/website-reviews/utah-digital-newspapers-22986.md,1,0,0,0,0,0,0,0,1,0,0,0,fix-links-only
history-content,website-reviews,Valley of the Shadow: Two Communities in the American Civil War,/history-content/website-reviews/14614,history-content/website-reviews/valley-of-the-shadow-two-communities-in-the-american-civil-war-14614.md,2,1,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Views of the Famine,/history-content/website-reviews/22783,history-content/website-reviews/views-of-the-famine-22783.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Virginia Historical Inventory (VHI),/history-content/website-reviews/23166,history-content/website-reviews/virginia-historical-inventory-vhi-23166.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Virginia Historical Society,/history-content/website-reviews/23384,history-content/website-reviews/virginia-historical-society-23384.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Virginia Memory,/history-content/website-reviews/24530,history-content/website-reviews/virginia-memory-24530.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Virtual Jamestown,/history-content/website-reviews/14645,history-content/website-reviews/virtual-jamestown-14645.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,VOCES Oral History Project,/history-content/website-reviews/25382,history-content/website-reviews/voces-oral-history-project-25382.md,4,3,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Voices from the Days of Slavery: Former Slaves Tell Their Stories,/history-content/website-reviews/22980,history-content/website-reviews/voices-from-the-days-of-slavery-former-slaves-tell-their-stories-22980.md,2,1,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Voices from the Dust Bowl: 1940-1941,/history-content/website-reviews/14816,history-content/website-reviews/voices-from-the-dust-bowl-1940-1941-14816.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Voices from the Gaps: Women Writers and Artists of Color,/history-content/website-reviews/22826,history-content/website-reviews/voices-from-the-gaps-women-writers-and-artists-of-color-22826.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,Voices of the Colorado Plateau,/history-content/website-reviews/23189,history-content/website-reviews/voices-of-the-colorado-plateau-23189.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"Votes for Women: Selections from the NAWSA, 1848-1921",/history-content/website-reviews/14752,history-content/website-reviews/votes-for-women-selections-from-the-nawsa-1848-1921-14752.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Walt Whitman Archive,/history-content/website-reviews/22671,history-content/website-reviews/walt-whitman-archive-22671.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"Washington As It Was: Photographs by Theodor Horydczak, 1923-1959",/history-content/website-reviews/22815,history-content/website-reviews/washington-as-it-was-photographs-by-theodor-horydczak-1923-1959-22815.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"Washington During the Civil War: The Diary of Horatio Nelson Taft, 1861-1865",/history-content/website-reviews/23200,history-content/website-reviews/washington-during-the-civil-war-the-diary-of-horatio-nelson-taft-1861-1865-23200.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Washington History,/history-content/website-reviews/23013,history-content/website-reviews/washington-history-23013.md,2,1,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Watergate Revisited,/history-content/website-reviews/14629,history-content/website-reviews/watergate-revisited-14629.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,We Shall Overcome: Historic Places of the Civil Rights Movement,/history-content/website-reviews/23168,history-content/website-reviews/we-shall-overcome-historic-places-of-the-civil-rights-movement-23168.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Web de Anza,/history-content/website-reviews/23070,history-content/website-reviews/web-de-anza-23070.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Western History Photography Collection,/history-content/website-reviews/22678,history-content/website-reviews/western-history-photography-collection-22678.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,WestWeb: Western Studies and Research Resources,/history-content/website-reviews/22834,history-content/website-reviews/westweb-western-studies-and-research-resources-22834.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,What Exit? New Jersey and Its Turnpike,/history-content/website-reviews/22989,history-content/website-reviews/what-exit-new-jersey-and-its-turnpike-22989.md,4,0,4,0,0,0,0,0,0,0,1,3,delete-page-candidate
history-content,website-reviews,White House Historical Association,/history-content/website-reviews/25500,history-content/website-reviews/white-house-historical-association-25500.md,2,1,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,White Trash: The Construction of an American Scapegoat,/history-content/website-reviews/23356,history-content/website-reviews/white-trash-the-construction-of-an-american-scapegoat-23356.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Wilbur and Orville Wright Papers,/history-content/website-reviews/23302,history-content/website-reviews/wilbur-and-orville-wright-papers-23302.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,William Gedney Photographs and Writings,/history-content/website-reviews/23134,history-content/website-reviews/william-gedney-photographs-and-writings-23134.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,William P. Gottlieb: Photographs from the Golden Age of Jazz,/history-content/website-reviews/14828,history-content/website-reviews/william-p-gottlieb-photographs-from-the-golden-age-of-jazz-14828.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"William Steinway Diary, 1861-1896",/history-content/website-reviews/24993,history-content/website-reviews/william-steinway-diary-1861-1896-24993.md,2,0,0,0,0,0,0,2,0,0,0,0,fix-links-only
history-content,website-reviews,Wisconsin Historical Society: Freedom's Journal,/history-content/website-reviews/23606,history-content/website-reviews/wisconsin-historical-society-freedoms-journal-23606.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Wisconsin Local History and Biography Articles Collection,/history-content/website-reviews/22713,history-content/website-reviews/wisconsin-local-history-and-biography-articles-collection-22713.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Wisconsin Magazine of History,/history-content/website-reviews/22725,history-content/website-reviews/wisconsin-magazine-of-history-22725.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Wisconsin State Historical Society Online Collections,/history-content/website-reviews/23970,history-content/website-reviews/wisconsin-state-historical-society-online-collections-23970.md,3,1,2,0,0,0,0,0,0,0,1,1,delete-page-candidate
history-content,website-reviews,Without Sanctuary: Photographs and Postcards of Lynching in America,/history-content/website-reviews/14676,history-content/website-reviews/without-sanctuary-photographs-and-postcards-of-lynching-in-america-14676.md,1,0,0,1,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,"Women and Social Movements in the United States, 1600-2000",/history-content/website-reviews/14712,history-content/website-reviews/women-and-social-movements-in-the-united-states-1600-2000-14712.md,2,1,0,0,0,1,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Women Artists of the American West,/history-content/website-reviews/23129,history-content/website-reviews/women-artists-of-the-american-west-23129.md,2,1,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Women in America: 1820 to 1842,/history-content/website-reviews/22774,history-content/website-reviews/women-in-america-1820-to-1842-22774.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Women in Journalism,/history-content/website-reviews/14695,history-content/website-reviews/women-in-journalism-14695.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Women of Protest: Images from the Records of the National Woman's Party,/history-content/website-reviews/22684,history-content/website-reviews/women-of-protest-images-from-the-records-of-the-national-womans-party-22684.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Women of Valor,/history-content/website-reviews/22985,history-content/website-reviews/women-of-valor-22985.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,"Women Working, 1800-1930",/history-content/website-reviews/23003,history-content/website-reviews/women-working-1800-1930-23003.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,Women's Studies Database,/history-content/website-reviews/22769,history-content/website-reviews/womens-studies-database-22769.md,1,0,1,0,0,0,0,0,0,0,0,1,delete-page-candidate
history-content,website-reviews,Woody Guthrie and the Archive of American Folk Song: 1940-1950,/history-content/website-reviews/23192,history-content/website-reviews/woody-guthrie-and-the-archive-of-american-folk-song-1940-1950-23192.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Words and Deeds in American History,/history-content/website-reviews/22816,history-content/website-reviews/words-and-deeds-in-american-history-22816.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Working in Paterson: Occupational Heritage in an Urban Setting,/history-content/website-reviews/23236,history-content/website-reviews/working-in-paterson-occupational-heritage-in-an-urban-setting-23236.md,1,0,0,0,0,0,0,1,0,0,0,0,fix-links-only
history-content,website-reviews,"World Trade Center: Rescue, Recovery, Response",/history-content/website-reviews/25383,history-content/website-reviews/world-trade-center-rescue-recovery-response-25383.md,6,4,2,0,0,0,0,0,0,0,1,1,delete-page-candidate
history-content,website-reviews,World War I History Commission Questionnaires,/history-content/website-reviews/23220,history-content/website-reviews/world-war-i-history-commission-questionnaires-23220.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,"WPA Life Histories, Virginia Interviews",/history-content/website-reviews/23223,history-content/website-reviews/wpa-life-histories-virginia-interviews-23223.md,1,0,0,0,1,0,0,0,0,0,0,0,fix-links-only
history-content,website-reviews,"WWW-Virtual Library, History Central Catalogue",/history-content/website-reviews/22819,history-content/website-reviews/www-virtual-library-history-central-catalogue-22819.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
history-content,website-reviews,Yale Digital Commons,/history-content/website-reviews/25002,history-content/website-reviews/yale-digital-commons-25002.md,1,0,1,0,0,0,0,0,0,0,1,0,salvage-wayback
page,,DC Museum Collaborative,,page/dc-museum-collaborative-25453.md,27,23,3,0,0,0,0,1,0,5,1,2,fix-links-only
page,,Digital Classroom Introduction,/digital-classroom-intro,page/digital-classroom-introduction-24406.md,30,21,7,0,1,1,0,0,0,1,0,7,fix-links-only
page,,Partners,/about/partners,page/partners-14871.md,4,2,1,1,0,0,0,0,0,0,0,2,fix-links-only
page,,Staff,/about/staff,page/staff-14869.md,13,6,4,3,0,0,0,0,0,2,0,7,fix-links-only
page,,Teachinghistory.org Terms of Use,,page/teachinghistoryorg-terms-of-use-24866.md,2,1,0,0,0,1,0,0,0,1,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,A Larger Global or Interregional Story,/teaching-materials/ask-a-master-teacher/24069,teaching-materials/ask-a-master-teacher/a-larger-global-or-interregional-story-24069.md,4,3,1,0,0,0,0,0,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Brain-based Research,/teaching-materials/ask-a-master-teacher/25187,teaching-materials/ask-a-master-teacher/brain-based-research-25187.md,9,7,1,0,0,0,0,1,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Building a Class on Native American History,/teaching-materials/ask-a-master-teacher/23998,teaching-materials/ask-a-master-teacher/building-a-class-on-native-american-history-23998.md,7,2,4,0,0,0,0,1,0,0,0,4,fix-links-only
teaching-materials,ask-a-master-teacher,Building Background Knowledge for English Language Learners,/teaching-materials/ask-a-master-teacher/25522,teaching-materials/ask-a-master-teacher/building-background-knowledge-for-english-language-learners-25522.md,10,8,1,0,0,0,0,0,1,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Challenging Gifted 10th Graders,/teaching-materials/ask-a-master-teacher/19252,teaching-materials/ask-a-master-teacher/challenging-gifted-10th-graders-19252.md,6,3,3,0,0,0,0,0,0,0,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Changes in Teaching History Over the Past 10 Years,/teaching-materials/ask-a-master-teacher/20298,teaching-materials/ask-a-master-teacher/changes-in-teaching-history-over-the-past-10-years-20298.md,4,2,2,0,0,0,0,0,0,0,0,2,fix-links-only
teaching-materials,ask-a-master-teacher,Constructivism: Actively Building Knowledge,/teaching-materials/ask-a-master-teacher/23896,teaching-materials/ask-a-master-teacher/constructivism-actively-building-knowledge-23896.md,3,2,0,0,1,0,0,0,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Contingency,/teaching-materials/ask-a-master-teacher/24118,teaching-materials/ask-a-master-teacher/contingency-24118.md,6,4,1,0,0,1,0,0,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Deciphering Primary Source Documents,/teaching-materials/ask-a-master-teacher/24270,teaching-materials/ask-a-master-teacher/deciphering-primary-source-documents-24270.md,2,1,1,0,0,0,0,0,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Elementary Military History Resources,/teaching-materials/ask-a-master-teacher/23577,teaching-materials/ask-a-master-teacher/elementary-military-history-resources-23577.md,14,9,2,1,0,0,1,1,0,2,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Exploring Historical Fiction,/teaching-materials/ask-a-master-teacher/25626,teaching-materials/ask-a-master-teacher/exploring-historical-fiction-25626.md,9,4,1,0,0,0,0,4,0,9,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Follow the Line,/teaching-materials/ask-a-master-teacher/24483,teaching-materials/ask-a-master-teacher/follow-the-line-24483.md,16,11,0,0,0,1,0,4,0,10,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Forming Lesson Plans Around State Mandates,/teaching-materials/ask-a-master-teacher/24302,teaching-materials/ask-a-master-teacher/forming-lesson-plans-around-state-mandates-24302.md,8,4,0,0,1,0,0,3,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,History is All Around Us,/teaching-materials/ask-a-master-teacher/22893,teaching-materials/ask-a-master-teacher/history-is-all-around-us-22893.md,5,4,0,0,0,0,0,1,0,3,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Integrating Technology into the Classroom,/teaching-materials/ask-a-master-teacher/23634,teaching-materials/ask-a-master-teacher/integrating-technology-into-the-classroom-23634.md,9,4,4,0,1,0,0,0,0,0,0,4,fix-links-only
teaching-materials,ask-a-master-teacher,Interactive World History,/teaching-materials/ask-a-master-teacher/24319,teaching-materials/ask-a-master-teacher/interactive-world-history-24319.md,25,24,1,0,0,0,0,0,0,21,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Let's Get Folky,/teaching-materials/ask-a-master-teacher/24330,teaching-materials/ask-a-master-teacher/lets-get-folky-24330.md,9,7,0,0,1,0,0,1,0,6,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Making the Most of Maps,/teaching-materials/ask-a-master-teacher/24966,teaching-materials/ask-a-master-teacher/making-the-most-of-maps-24966.md,11,6,4,1,0,0,0,0,0,5,1,4,fix-links-only
teaching-materials,ask-a-master-teacher,Meshing History and Montessori Method,/teaching-materials/ask-a-master-teacher/23900,teaching-materials/ask-a-master-teacher/meshing-history-and-montessori-method-23900.md,4,2,1,0,0,0,0,1,0,3,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,"Multiperspectivity: What Is It, and Why Use It?",/teaching-materials/ask-a-master-teacher/23610,teaching-materials/ask-a-master-teacher/multiperspectivity-what-is-it-and-why-use-it-23610.md,3,2,0,0,0,0,0,1,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,National History Day in Kentucky,/teaching-materials/ask-a-master-teacher/25188,teaching-materials/ask-a-master-teacher/national-history-day-in-kentucky-25188.md,2,0,0,0,2,0,0,0,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,North Carolina History+Technology,/teaching-materials/ask-a-master-teacher/25263,teaching-materials/ask-a-master-teacher/north-carolina-historytechnology-25263.md,23,19,2,1,0,0,0,1,0,0,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Performance Assessments Requiring Historical Analysis,/teaching-materials/ask-a-master-teacher/23416,teaching-materials/ask-a-master-teacher/performance-assessments-requiring-historical-analysis-23416.md,15,12,1,1,0,1,0,0,0,0,0,2,fix-links-only
teaching-materials,ask-a-master-teacher,Picking Civics Textbooks,/teaching-materials/ask-a-master-teacher/25062,teaching-materials/ask-a-master-teacher/picking-civics-textbooks-25062.md,15,12,3,0,0,0,0,0,0,0,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Researching Adolescent Immigrant History,/teaching-materials/ask-a-master-teacher/25493,teaching-materials/ask-a-master-teacher/researching-adolescent-immigrant-history-25493.md,10,6,1,0,0,0,0,3,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Researching for a Research Topic,/teaching-materials/ask-a-master-teacher/24248,teaching-materials/ask-a-master-teacher/researching-for-a-research-topic-24248.md,6,5,1,0,0,0,0,0,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Researching the Mexican American War,/teaching-materials/ask-a-master-teacher/24615,teaching-materials/ask-a-master-teacher/researching-the-mexican-american-war-24615.md,4,2,1,0,1,0,0,0,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Researching the Role of the Map in History Teaching,/teaching-materials/ask-a-master-teacher/24974,teaching-materials/ask-a-master-teacher/researching-the-role-of-the-map-in-history-teaching-24974.md,9,7,1,0,0,0,0,1,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Resources for Teaching Local History,/teaching-materials/ask-a-master-teacher/25208,teaching-materials/ask-a-master-teacher/resources-for-teaching-local-history-25208.md,7,6,1,0,0,0,0,0,0,6,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Resources for Units on Early American Government,/teaching-materials/ask-a-master-teacher/23613,teaching-materials/ask-a-master-teacher/resources-for-units-on-early-american-government-23613.md,8,5,1,0,2,0,0,0,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Resources on Native American History,/teaching-materials/ask-a-master-teacher/22901,teaching-materials/ask-a-master-teacher/resources-on-native-american-history-22901.md,6,2,4,0,0,0,0,0,0,0,0,4,fix-links-only
teaching-materials,ask-a-master-teacher,Seeking Simulations,/teaching-materials/ask-a-master-teacher/23691,teaching-materials/ask-a-master-teacher/seeking-simulations-23691.md,11,6,5,0,0,0,0,0,0,0,0,5,fix-links-only
teaching-materials,ask-a-master-teacher,Seeking U.S. History Books for 9th and 11th Graders,/teaching-materials/ask-a-master-teacher/20685,teaching-materials/ask-a-master-teacher/seeking-us-history-books-for-9th-and-11th-graders-20685.md,9,2,3,0,1,0,1,2,0,0,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Setting the Tone: Introducing Students to World War II,/teaching-materials/ask-a-master-teacher/24712,teaching-materials/ask-a-master-teacher/setting-the-tone-introducing-students-to-world-war-ii-24712.md,6,3,2,1,0,0,0,0,0,0,0,3,fix-links-only
teaching-materials,ask-a-master-teacher,Sifting for Sources,/teaching-materials/ask-a-master-teacher/25326,teaching-materials/ask-a-master-teacher/sifting-for-sources-25326.md,8,7,0,0,1,0,0,0,0,2,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Slave Badges,/teaching-materials/ask-a-master-teacher/25146,teaching-materials/ask-a-master-teacher/slave-badges-25146.md,3,1,1,0,0,0,0,1,0,3,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Tackling Tough Topics,/teaching-materials/ask-a-master-teacher/23901,teaching-materials/ask-a-master-teacher/tackling-tough-topics-23901.md,2,1,0,0,0,1,0,0,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Tall Tales: The West as Legend,/teaching-materials/ask-a-master-teacher/23429,teaching-materials/ask-a-master-teacher/tall-tales-the-west-as-legend-23429.md,10,6,1,0,0,0,0,3,0,2,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching High School History at Home,/teaching-materials/ask-a-master-teacher/25161,teaching-materials/ask-a-master-teacher/teaching-high-school-history-at-home-25161.md,5,4,1,0,0,0,0,0,0,5,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching Imperialism: Incorporating Learning Activities and State Standards,/teaching-materials/ask-a-master-teacher/24534,teaching-materials/ask-a-master-teacher/teaching-imperialism-incorporating-learning-activities-and-state-standards-24534.md,8,6,1,0,0,0,1,0,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching Public Issues in the Classroom,/teaching-materials/ask-a-master-teacher/23458,teaching-materials/ask-a-master-teacher/teaching-public-issues-in-the-classroom-23458.md,10,8,0,0,1,0,0,1,0,0,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching the Declaration without Overwhelming Students,/teaching-materials/ask-a-master-teacher/21770,teaching-materials/ask-a-master-teacher/teaching-the-declaration-without-overwhelming-students-21770.md,13,10,1,0,1,0,0,1,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching the History of Teaching History,/teaching-materials/ask-a-master-teacher/24405,teaching-materials/ask-a-master-teacher/teaching-the-history-of-teaching-history-24405.md,4,2,1,0,0,0,0,1,0,2,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching the Homebound or Hospitalized,/teaching-materials/ask-a-master-teacher/19447,teaching-materials/ask-a-master-teacher/teaching-the-homebound-or-hospitalized-19447.md,8,5,0,0,0,1,0,2,0,4,0,0,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching the Transcontinental Railroad,/teaching-materials/ask-a-master-teacher/24076,teaching-materials/ask-a-master-teacher/teaching-the-transcontinental-railroad-24076.md,9,8,1,0,0,0,0,0,0,1,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Teaching World History: An Idea Guide,/teaching-materials/ask-a-master-teacher/25420,teaching-materials/ask-a-master-teacher/teaching-world-history-an-idea-guide-25420.md,8,6,1,0,1,0,0,0,0,0,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,The iPad: A Digital History Gateway,/teaching-materials/ask-a-master-teacher/25597,teaching-materials/ask-a-master-teacher/the-ipad-a-digital-history-gateway-25597.md,15,13,1,0,0,0,0,1,0,11,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,The Progressive Era: A Group Effort,/teaching-materials/ask-a-master-teacher/24309,teaching-materials/ask-a-master-teacher/the-progressive-era-a-group-effort-24309.md,12,9,1,0,0,0,0,2,0,4,0,1,fix-links-only
teaching-materials,ask-a-master-teacher,Tips and Tricks for Using Graphic Organizers,/teaching-materials/ask-a-master-teacher/25149,teaching-materials/ask-a-master-teacher/tips-and-tricks-for-using-graphic-organizers-25149.md,1,0,1,0,0,0,0,0,0,0,0,1,fix-links-only
