old_url,native_url,notes
/taxonomy/term/5397,/tags/recorded-history/,"taxonomy exact, term-id"
/taxonomy/term/5398,/tags/broadsides/,"taxonomy exact, term-id"
/taxonomy/term/5399,/tags/print-culture/,"taxonomy exact, term-id"
/taxonomy/term/54,/topics/environment/,"taxonomy exact, term-id"
/taxonomy/term/5400,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5401,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5402,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5403,/tags/japanese-american-internment/,"taxonomy exact, term-id"
/taxonomy/term/5404,/tags/korean-americans/,"taxonomy exact, term-id"
/taxonomy/term/5405,/tags/wpa-maps/,"taxonomy exact, term-id"
/taxonomy/term/5406,/tags/works-project-ad/,"taxonomy exact, term-id"
/taxonomy/term/5407,/tags/eisenhower/,"taxonomy exact, term-id"
/taxonomy/term/5408,/tags/johnson/,"taxonomy exact, term-id"
/taxonomy/term/5409,/tags/reagan/,"taxonomy exact, term-id"
/taxonomy/term/5410,/tags/bush/,"taxonomy exact, term-id"
/taxonomy/term/5411,/tags/clinton/,"taxonomy exact, term-id"
/taxonomy/term/5412,/tags/slave-narratives/,"taxonomy exact, term-id"
/taxonomy/term/5413,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5414,/tags/state-of-the-union-addresses-king/,"taxonomy exact, term-id"
/taxonomy/term/5415,/tags/jr./,"taxonomy exact, term-id"
/taxonomy/term/5416,/tags/new-deal-reed/,"taxonomy exact, term-id"
/taxonomy/term/5417,/tags/stanley-f.-cooper/,"taxonomy exact, term-id"
/taxonomy/term/5418,/tags/john-sherman-abraham-lincoln/,"taxonomy exact, term-id"
/taxonomy/term/5419,/tags/fiddlers/,"taxonomy exact, term-id"
/taxonomy/term/5420,/tags/works-progress-administration-stryker/,"taxonomy exact, term-id"
/taxonomy/term/5421,/tags/roy-wpa/,"taxonomy exact, term-id"
/taxonomy/term/5422,/tags/brown/,"taxonomy exact, term-id"
/taxonomy/term/5423,/tags/john-kansas/,"taxonomy exact, term-id"
/taxonomy/term/5424,/tags/battle-of-osawatomie/,"taxonomy exact, term-id"
/taxonomy/term/5425,/tags/civil-war-calhoun/,"taxonomy exact, term-id"
/taxonomy/term/5426,/tags/john/,"taxonomy exact, term-id"
/taxonomy/term/5427,/tags/population-data/,"taxonomy exact, term-id"
/taxonomy/term/5428,/tags/geospatial/,"taxonomy exact, term-id"
/taxonomy/term/5429,/tags/boundaries/,"taxonomy exact, term-id"
/taxonomy/term/5430,/tags/borders/,"taxonomy exact, term-id"
/taxonomy/term/5431,/tags/landscape/,"taxonomy exact, term-id"
/taxonomy/term/5432,/tags/conservation-movement/,"taxonomy exact, term-id"
/taxonomy/term/5433,/tags/conservationists-muir/,"taxonomy exact, term-id"
/taxonomy/term/5434,/tags/john-roosevelt/,"taxonomy exact, term-id"
/taxonomy/term/5435,/tags/theodore-national-parks/,"taxonomy exact, term-id"
/taxonomy/term/5436,/tags/yosemite/,"taxonomy exact, term-id"
/taxonomy/term/5437,/tags/civil-war-records/,"taxonomy exact, term-id"
/taxonomy/term/5438,/tags/westward-expansion/,"taxonomy exact, term-id"
/taxonomy/term/5439,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5440,/tags/transcendentalism-emerson/,"taxonomy exact, term-id"
/taxonomy/term/5441,/tags/ralph-waldo-thoreau/,"taxonomy exact, term-id"
/taxonomy/term/5442,/tags/henry-david-fuller/,"taxonomy exact, term-id"
/taxonomy/term/5443,/tags/margaret-the-dial/,"taxonomy exact, term-id"
/taxonomy/term/5444,/tags/transcendalist-club/,"taxonomy exact, term-id"
/taxonomy/term/5445,/tags/panoramic-photographs/,"taxonomy exact, term-id"
/taxonomy/term/5446,/tags/expositions/,"taxonomy exact, term-id"
/taxonomy/term/5447,/tags/union-army/,"taxonomy exact, term-id"
/taxonomy/term/5448,/tags/laundry/,"taxonomy exact, term-id"
/taxonomy/term/5449,/tags/graphic-organizers/,"taxonomy exact, term-id"
/taxonomy/term/5450,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5451,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5452,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5453,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5454,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5455,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5456,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5457,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5458,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5459,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5460,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5461,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5462,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5463,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5464,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5465,/tags/new-york-public-library/,"taxonomy exact, term-id"
/taxonomy/term/5466,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5467,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5468,/tags/spacecraft/,"taxonomy exact, term-id"
/taxonomy/term/5469,/tags/space-program/,"taxonomy exact, term-id"
/taxonomy/term/5470,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5471,/tags/historical-analysis/,"taxonomy exact, term-id"
/taxonomy/term/5472,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5473,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5474,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5475,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5476,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5477,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5478,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5479,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5480,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5481,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5482,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5483,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5484,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5485,/tags/boxing/,"taxonomy exact, term-id"
/taxonomy/term/5486,/tags/boxers/,"taxonomy exact, term-id"
/taxonomy/term/5487,/tags/toledo/,"taxonomy exact, term-id"
/taxonomy/term/5488,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5489,/tags/graphic-novels/,"taxonomy exact, term-id"
/taxonomy/term/5490,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5491,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5492,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5493,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5494,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5495,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5496,/tags/confederacy-johnson/,"taxonomy exact, term-id"
/taxonomy/term/5497,/tags/andrew-electoral-college/,"taxonomy exact, term-id"
/taxonomy/term/5498,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5499,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/55,/topics/ideas--ideologies/,"taxonomy exact, term-id"
/taxonomy/term/5500,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5501,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5502,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5503,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5504,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5505,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5506,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5507,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5508,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5509,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5510,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5511,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5512,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5513,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5514,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5515,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5516,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5517,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5518,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5519,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5520,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5521,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5522,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5523,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5524,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5525,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5526,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5527,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5528,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5529,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/553,/tags/explorers/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5530,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5531,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5532,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5533,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5534,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5535,/tags/command-economies/,"taxonomy exact, term-id"
/taxonomy/term/5536,/tags/quotes/,"taxonomy exact, term-id"
/taxonomy/term/5537,/tags/quotations/,"taxonomy exact, term-id"
/taxonomy/term/5538,/tags/paine/,"taxonomy exact, term-id"
/taxonomy/term/5539,/tags/thomas-american-revolution/,"taxonomy exact, term-id"
/taxonomy/term/5540,/tags/common-sense-edison/,"taxonomy exact, term-id"
/taxonomy/term/5541,/tags/thomas-the-rights-of-man/,"taxonomy exact, term-id"
/taxonomy/term/5542,/tags/crisis-papers/,"taxonomy exact, term-id"
/taxonomy/term/5543,/tags/gradual-emancipation-act/,"taxonomy exact, term-id"
/taxonomy/term/5544,/tags/emancipation-day/,"taxonomy exact, term-id"
/taxonomy/term/5545,/tags/lincoln/,"taxonomy exact, term-id"
/taxonomy/term/5546,/tags/abraham-emancipation-proclamation/,"taxonomy exact, term-id"
/taxonomy/term/5547,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5548,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5549,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5550,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5551,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5552,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5553,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5554,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5555,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5556,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5557,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5558,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5559,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5560,/tags/upper-class/,"taxonomy exact, term-id"
/taxonomy/term/5561,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5562,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5563,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5564,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5565,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5566,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5567,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5568,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5569,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5570,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5571,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5572,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5573,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5574,/tags/yorktown/,"taxonomy exact, term-id"
/taxonomy/term/5575,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5576,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5577,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5578,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5579,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5580,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5581,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5582,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5583,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5584,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5585,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5586,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5587,/tags/manumission/,"taxonomy exact, term-id"
/taxonomy/term/5588,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5589,/topics/western-states/,"taxonomy exact, term-id"
/taxonomy/term/5590,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5591,/tags/stagecoach/,"taxonomy exact, term-id"
/taxonomy/term/5592,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5593,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5594,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5595,/tags/washington-dc/,"taxonomy exact, term-id"
/taxonomy/term/5596,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5597,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5598,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5599,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/56,/topics/immigration/,"taxonomy exact, term-id"
/taxonomy/term/5600,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5601,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5602,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5603,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5604,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5605,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5606,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5607,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5608,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5609,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5610,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5611,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5612,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5613,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5614,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5615,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5616,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5617,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5618,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5619,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5620,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5621,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5622,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5623,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5624,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5625,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5626,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5627,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5628,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5629,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5630,/tags/etiquette/,"taxonomy exact, term-id"
/taxonomy/term/5631,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5632,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5633,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5634,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5635,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5636,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5637,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5638,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5639,/tags/apprenticeship/,"taxonomy exact, term-id"
/taxonomy/term/5640,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5641,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5642,/tags/loyalists/,"taxonomy exact, term-id"
/taxonomy/term/5643,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5644,/tags/columbia/,"taxonomy exact, term-id"
/taxonomy/term/5645,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5646,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5647,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5648,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5649,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5650,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5651,/tags/pioneer/,"taxonomy exact, term-id"
/taxonomy/term/5652,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5653,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5654,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5655,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5656,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5657,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5658,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5659,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5660,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5661,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5662,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5663,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5664,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5665,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5666,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5667,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5668,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5669,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5670,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5671,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5672,/tags/digital-storytelling/,"taxonomy exact, term-id"
/taxonomy/term/5673,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5674,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5675,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5676,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5677,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5678,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5679,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/568,/tags/civil-rights/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5680,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5681,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5682,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5683,/tags/memorial/,"taxonomy exact, term-id"
/taxonomy/term/5684,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5685,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5686,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5687,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5688,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5689,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5690,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5691,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5692,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5693,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5694,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5695,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5696,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5697,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5698,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5699,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/57,/topics/international-relations/,"taxonomy exact, term-id"
/taxonomy/term/570,/tags/race-relations/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5700,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5701,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5702,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5703,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5704,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5705,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5706,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5707,/tags/colonial-williamsburg/,"taxonomy exact, term-id"
/taxonomy/term/5708,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5709,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5710,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5711,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5712,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5713,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5714,/tags/saratoga/,"taxonomy exact, term-id"
/taxonomy/term/5715,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5716,/tags/low-country/,"taxonomy exact, term-id"
/taxonomy/term/5717,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5718,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5719,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5720,/tags/federal-courts/,"taxonomy exact, term-id"
/taxonomy/term/5721,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5722,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5723,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5724,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5725,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5726,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5727,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5728,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5729,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5730,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5731,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5732,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5733,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5734,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5735,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5736,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5737,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5738,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5739,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5740,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5741,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5742,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5743,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5744,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5745,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5746,/tags/computing/,"taxonomy exact, term-id"
/taxonomy/term/5747,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5748,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5749,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/575,/tags/propaganda/,"taxonomy term-override (title-exact), term-id"
/taxonomy/term/5750,/tags/london/,"taxonomy exact, term-id"
/taxonomy/term/5751,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5752,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5753,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5754,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5755,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5756,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5757,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5758,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5759,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5760,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5761,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5762,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5763,/tags/tories/,"taxonomy exact, term-id"
/taxonomy/term/5764,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5765,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5766,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5767,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5768,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5769,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5770,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5771,/tags/,"taxonomy fallback (index tags), term-id"
/taxonomy/term/5772,/tags/,"taxonomy fallback (index tags), term-id"
